Name X Y BlueF GreenF RedF Parallax RadialVelocity Variable?
LeftS002166 19.9529 -11.2319 9.184e-19 1.664e-18 4.157e-18 0.001 -129.43 0
LeftS002167 19.865 -11.1182 9.476e-19 1.875e-18 5.685e-18 0.0 -129.71 0
LeftS002168 19.8628 -11.1213 7.866e-18 6.148e-18 2.703e-18 -0.0 -129.69 1
LeftS002169 19.9611 -11.2266 1.529e-17 1.185e-17 4.948e-18 0.0 -129.29 1
LeftS002170 19.8517 -11.1176 6.451e-17 4.661e-17 1.781e-17 0.0 -129.77 0
LeftS002171 19.8524 -11.1233 4.353e-18 3.549e-18 1.688e-18 0.0 -129.74 0
LeftS002172 19.8517 -11.1271 3.122e-17 2.255e-17 8.614e-18 0.001 -129.9 0
LeftS002173 19.9711 -11.219 6.604e-17 4.638e-17 1.719e-17 -0.0 -129.13 0
LeftS002174 19.9759 -11.222 4.055e-17 3.078e-17 1.243e-17 -0.001 -129.21 0
LeftS002175 19.9837 -11.2208 6.638e-18 5.423e-18 2.594e-18 0.0 -129.14 0
LeftS002176 19.9882 -11.2242 4.507e-18 3.697e-18 1.788e-18 -0.0 -129.12 0
LeftS002177 19.9894 -11.2188 2.599e-17 1.981e-17 8.557e-18 -0.0 -129.06 1
LeftS002178 19.8313 -11.1331 1.38e-14 9.337e-15 3.059e-15 -0.0 -130.02 0
LeftS002179 19.8253 -11.1392 1.954e-18 1.718e-18 9.391e-19 -0.0 -130.01 0
LeftS002180 19.8303 -11.1388 7.332e-18 6.196e-18 3.127e-18 0.0 -129.98 0
LeftS002181 19.8202 -11.1374 8.074e-19 1.277e-18 2.44e-18 -0.0 -130.08 0
LeftS002182 20.0042 -11.2027 1.978e-18 1.703e-18 8.956e-19 -0.0 -128.88 0
LeftS002183 19.9791 -11.1399 3.061e-14 2.144e-14 7.646e-15 -0.001 -128.59 0
LeftS002185 19.8433 -11.2125 8.745e-20 9.378e-20 7.712e-20 -0.001 -130.49 0
LeftS002186 19.978 -11.1399 8.354e-14 6.837e-14 3.386e-14 0.0 -128.64 1
LeftS002187 19.8488 -11.2099 4.772e-17 3.508e-17 1.357e-17 0.0 -130.55 0
LeftS002189 19.8463 -11.2149 3.906e-19 3.847e-19 2.69e-19 -0.0 -130.57 0
LeftS002190 19.9825 -11.1342 1.29e-18 2.738e-18 9.724e-18 -0.001 -128.57 0
LeftS002191 19.8465 -11.2154 4.904e-20 5.811000000000001e-20 5.95e-20 -0.0 -130.4 0
LeftS002193 19.849 -11.2165 6.160000000000001e-20 6.995000000000001e-20 6.564000000000001e-20 0.0 -130.41 0
LeftS002195 19.8463 -11.2166 2.442e-19 2.356e-19 1.595e-19 -0.0 -130.48 0
LeftS002196 19.9783 -11.1296 4.25e-19 7.045e-19 1.441e-18 -0.0 -128.63 0
LeftS002198 19.9679 -11.1323 1.698e-18 2.686e-18 5.057e-18 0.0 -128.69 0
LeftS002199 19.9763 -11.1267 6.004e-18 4.718e-18 2.187e-18 -0.0 -128.67 0
LeftS002200 19.9764 -11.1331 1.417e-18 1.355e-18 8.873e-19 0.001 -128.57 0
LeftS002202 19.9699 -11.1266 8.203e-19 7.527e-19 4.561e-19 -0.0 -128.63 0
LeftS002204 19.8579 -11.2199 1.62e-18 2.454e-18 4.155e-18 0.0 -130.36 0
LeftS002205 19.8444 -11.2259 3.139e-18 2.858e-18 1.641e-18 0.0 -130.39 0
LeftS002206 19.9627 -11.125 3.965e-17 2.925e-17 1.173e-17 -0.0 -128.74 0
LeftS002208 19.9644 -11.1218 2.283e-17 1.805e-17 8.093e-18 0.001 -128.75 0
LeftS002209 19.857 -11.2258 8.250000000000002e-20 9.048e-20 7.912000000000001e-20 0.001 -130.36 0
LeftS002210 19.9646 -11.1251 1.461e-19 1.519e-19 1.151e-19 0.0 -128.71 0
LeftS002211 19.9622 -11.1221 4.331e-19 4.135e-19 2.741e-19 0.0 -128.73 0
LeftS002214 19.9608 -11.1193 7.033e-19 1.514e-18 5.285e-18 -0.0 -128.89 0
LeftS002215 19.8644 -11.2286 1.349e-16 9.363e-17 3.249e-17 0.0 -130.25 0
LeftS002216 19.961 -11.117 1.792e-19 1.838e-19 1.422e-19 0.0 -128.72 0
LeftS002217 19.9517 -11.1215 3.178e-19 3.337e-19 2.622e-19 -0.0 -128.88 0
LeftS002218 19.8636 -11.2298 3.843e-19 6.667e-19 1.483e-18 0.0 -130.28 0
LeftS002219 19.9547 -11.1159 2.161e-17 1.553e-17 5.713e-18 0.001 -128.82 0
LeftS002220 19.9426 -11.1246 1.513e-18 1.319e-18 7.387e-19 0.001 -128.94 0
LeftS002221 19.9436 -11.1171 1.553e-18 1.421e-18 8.432e-19 -0.0 -128.89 0
LeftS002222 19.8699 -11.237 1.645e-18 1.387e-18 7.048e-19 0.0 -130.14 0
LeftS002223 19.8719 -11.2327 5.581e-19 1.212e-18 4.321e-18 0.001 -130.13 0
LeftS002227 19.8932 -11.2354 1.314e-18 2.684e-18 8.304e-18 0.0 -129.99 0
LeftS002228 19.9282 -11.1191 5.278e-18 4.6e-18 2.572e-18 0.0 -129.11 0
LeftS002229 19.8855 -11.2293 1.749e-17 1.269e-17 4.874e-18 -0.0 -130.03 0
LeftS002230 19.9366 -11.1103 2.12e-18 3.702e-18 8.808e-18 0.001 -128.99 0
LeftS002232 19.8903 -11.2367 1.18e-20 1.563e-20 2.087e-20 -0.0 -130.03 0
LeftS002234 19.8991 -11.2347 7.581e-18 5.944e-18 2.64e-18 -0.0 -129.96 1
LeftS002237 19.9025 -11.2355 7.404e-18 5.893e-18 2.708e-18 -0.0 -129.84 1
LeftS002238 19.8978 -11.2302 6.809e-18 5.556e-18 2.691e-18 0.0 -129.98 0
LeftS002239 19.9206 -11.1194 1.99e-18 1.753e-18 9.815e-19 0.0 -129.21 0
LeftS002240 19.9061 -11.2398 2.998e-18 2.449e-18 1.149e-18 -0.0 -129.82 0
LeftS002241 19.9122 -11.1178 3.9780000000000005e-20 4.5720000000000005e-20 4.333e-20 0.0 -129.22 0
LeftS002242 19.9121 -11.1137 3.728e-19 3.605e-19 2.445e-19 -0.001 -129.17 0
LeftS002243 19.9184 -11.2407 5.057e-19 4.641e-19 2.844e-19 -0.001 -129.76 0
LeftS002244 19.9017 -11.1149 3.087e-14 2.151e-14 7.713e-15 0.0 -129.37 0
LeftS002245 19.9207 -11.2335 1.222e-18 2.392e-18 6.924e-18 0.001 -129.73 0
LeftS002246 19.9177 -11.2302 3.243e-16 2.171e-16 7.302e-17 -0.0 -129.73 0
LeftS002248 19.8888 -11.1143 1.321e-18 1.193e-18 7.229e-19 0.0 -129.43 0
LeftS002249 19.8918 -11.1156 9.181000000000001e-20 9.783e-20 7.940000000000001e-20 0.001 -129.45 0
LeftS002251 19.9414 -11.2382 1.844e-19 1.959e-19 1.611e-19 0.001 -129.57 0
LeftS002252 19.9364 -11.233 6.731e-19 6.225e-19 3.813e-19 -0.001 -129.54 0
LeftS002253 19.9448 -11.2338 1.712e-20 2.191e-20 2.5440000000000003e-20 0.0 -129.45 0
LeftS002255 19.9428 -11.2277 5.959e-19 5.706e-19 3.612e-19 -0.0 -129.49 0
LeftS002256 19.8714 -11.1216 2.296e-18 3.816e-18 7.962e-18 0.001 -129.7 0
LeftS002257 19.8735 -11.1217 6.575e-18 5.353e-18 2.591e-18 -0.0 -129.58 0
LeftS002258 19.9536 -11.2273 1.7760000000000002e-20 2.202e-20 2.515e-20 -0.0 -129.32 0
LeftS002259 19.8647 -11.1249 7.462e-18 5.889e-18 2.758e-18 -0.0 -129.73 0
LeftS002260 19.9588 -11.2242 2.963e-17 2.183e-17 8.543e-18 0.001 -129.37 0
LeftS002263 19.9664 -11.2208 3.034e-19 2.978e-19 2.154e-19 -0.001 -129.21 0
LeftS002265 19.8471 -11.1271 1.2720000000000002e-20 1.645e-20 1.965e-20 -0.0 -129.8 0
LeftS002267 19.9829 -11.2223 1.837e-17 1.372e-17 5.552e-18 -0.0 -129.09 0
LeftS002268 19.8374 -11.1332 3.451e-20 4.465e-20 5.3360000000000007e-20 -0.001 -129.98 0
LeftS002269 19.8401 -11.137 5.32e-19 5.314e-19 3.86e-19 -0.0 -130.05 0
LeftS002272 19.9917 -11.2034 2.8e-17 2.07e-17 7.978e-18 -0.0 -128.91 0
LeftS002273 19.997 -11.2022 7.479e-18 6.075e-18 2.851e-18 0.001 -128.9 0
LeftS002275 20.0003 -11.2074 5.906e-14 5.159e-14 2.779e-14 0.001 -128.91 1
LeftS002276 20.0082 -11.1957 1.03e-17 7.79e-18 3.331e-18 0.0 -128.82 1
LeftS002277 20.0077 -11.199 6.744e-18 5.401e-18 2.614e-18 0.0 -128.83 0
LeftS002278 19.8111 -11.1529 1.663e-18 1.399e-18 7.214e-19 0.001 -130.2 0
LeftS002280 20.0082 -11.188 1.29e-19 1.357e-19 1.079e-19 0.001 -128.68 0
LeftS002286 19.7267 -9.8335 1.111e-18 1.733e-18 3.183e-18 0.001 -133.28 0
LeftS002289 19.7115 -9.8091 5.516000000000001e-20 6.5e-20 6.445000000000001e-20 0.001 -132.73 0
LeftS002291 19.6888 -9.7863 1.037e-20 1.3750000000000002e-20 1.7690000000000002e-20 -0.0 -132.49 0
LeftS002293 19.7613 -9.8729 3.353e-14 2.264e-14 7.617e-15 -0.0 -134.4 0
LeftS002300 19.6935 -9.8015 5.564e-20 6.534000000000001e-20 6.480000000000001e-20 -0.001 -132.64 0
LeftS002304 19.7313 -9.8303 6.665000000000001e-20 7.446000000000001e-20 6.754000000000001e-20 0.001 -133.21 0
LeftS002307 19.7286 -9.8254 1.6850000000000003e-20 2.0890000000000003e-20 2.4e-20 -0.0 -132.74 0
LeftS002314 19.7176 -9.8131 2.408e-18 3.646e-18 6.135e-18 -0.0 -132.1 0
LeftS002317 19.7367 -9.8444 1.6860000000000002e-20 2.097e-20 2.4090000000000003e-20 0.0 -134.87 0
LeftS002319 19.7335 -9.8351 1.116e-20 1.457e-20 1.752e-20 -0.0 -134.57 0
LeftS002322 19.6934 -9.7865 1.9780000000000003e-20 2.57e-20 3.187e-20 -0.0 -132.25 0
LeftS002332 19.7295 -9.8347 1.388e-19 1.399e-19 1.02e-19 -0.001 -134.34 0
LeftS002335 19.7385 -9.8449 1.093e-18 9.948e-19 5.869e-19 -0.0 -134.84 0
LeftS002341 19.7335 -9.8317 4.619e-14 3.435e-14 1.398e-14 0.0 -133.73 0
LeftS002344 19.7314 -9.8376 1.546e-19 1.582e-19 1.162e-19 0.0 -134.47 0
LeftS002354 19.7287 -9.8295 1.462e-20 1.972e-20 2.5370000000000003e-20 0.001 -132.77 0
LeftS002355 19.7243 -9.8339 3.7630000000000006e-20 4.276e-20 4.078e-20 0.0 -133.35 0
LeftS002356 19.7439 -9.8499 1.2080000000000002e-20 1.531e-20 1.864e-20 0.001 -134.1 0
LeftS002359 19.6833 -9.7783 7.581e-18 2.29e-17 1.64e-16 -0.0 -132.29 0
LeftS002361 19.7524 -9.8665 7.518000000000001e-20 8.644000000000001e-20 8.133000000000002e-20 0.0 -134.15 0
LeftS002369 19.7328 -9.8333 1.001e-14 6.75e-15 2.171e-15 0.0 -133.76 0
LeftS002371 19.7397 -9.849 4.977e-19 4.99e-19 3.551e-19 0.001 -134.36 0
LeftS002373 19.7305 -9.8296 5.3080000000000013e-20 5.924e-20 5.458000000000001e-20 -0.001 -133.1 0
LeftS002382 19.6939 -9.7587 6.693000000000001e-20 7.55e-20 6.788e-20 -0.0 -132.96 0
LeftS002391 19.7338 -9.8369 3.885e-20 4.5490000000000007e-20 4.407e-20 0.0 -134.36 0
LeftS002394 19.721 -9.8327 8.809e-19 7.812e-19 4.472e-19 0.0 -133.35 0
LeftS002395 19.6907 -9.7847 3.655e-19 3.52e-19 2.365e-19 0.001 -132.34 0
LeftS002405 19.7325 -9.8403 1.47e-19 1.57e-19 1.311e-19 -0.001 -134.02 0
LeftS002406 19.7162 -9.8091 6.119e-19 1.269e-18 4.079e-18 -0.0 -131.94 0
LeftS002409 19.7316 -9.8324 6.117000000000001e-20 6.862e-20 6.295000000000001e-20 -0.0 -133.67 0
LeftS002411 19.734 -9.8383 4.418e-19 6.184e-19 9.141e-19 0.0 -134.58 0
LeftS002416 19.7146 -9.8181 1.913e-18 1.587e-18 8.155e-19 0.001 -132.42 0
LeftS002417 19.7314 -9.8414 8.690000000000001e-20 8.735000000000001e-20 6.329e-20 0.0 -134.41 0
LeftS002419 19.7317 -9.8305 1.1960000000000002e-20 1.5330000000000003e-20 1.7610000000000003e-20 -0.001 -133.37 0
LeftS002421 19.7244 -9.8278 2.155e-14 1.486e-14 5.155e-15 0.0 -132.46 0
LeftS002426 19.7319 -9.8337 8.262000000000001e-20 8.897e-20 7.376000000000001e-20 0.0 -133.62 0
LeftS002430 19.8135 -9.9164 9.277000000000001e-20 9.928e-20 8.306e-20 -0.001 -133.98 0
LeftS002433 19.7299 -9.8263 2.8120000000000004e-20 3.583e-20 4.248e-20 0.001 -132.33 0
LeftS002435 19.7614 -9.8842 5.733e-20 6.423e-20 5.844000000000001e-20 0.001 -134.55 0
LeftS002437 19.7525 -9.8575 1.224e-18 1.926e-18 3.557e-18 -0.0 -134.5 0
LeftS002439 19.7032 -9.7868 4.492e-19 8.299e-19 2.16e-18 -0.001 -132.61 0
LeftS002441 19.7146 -9.815 2.2200000000000003e-20 2.8330000000000004e-20 3.4330000000000005e-20 0.0 -132.81 0
LeftS002442 19.7791 -9.8848 2.149e-20 2.681e-20 3.0470000000000004e-20 -0.001 -134.41 0
LeftS002450 19.7278 -9.8262 5.629e-19 5.177e-19 3.095e-19 -0.0 -132.13 0
LeftS002454 19.7337 -9.819 1.266e-19 1.338e-19 1.081e-19 0.0 -133.3 0
LeftS002470 19.7534 -9.8689 4.591e-14 3.687e-14 1.67e-14 -0.0 -134.19 1
LeftS002471 19.7433 -9.8448 1.405e-19 1.44e-19 1.097e-19 0.0 -134.62 0
LeftS002472 19.7556 -9.8631 3.845e-20 4.631e-20 4.9570000000000006e-20 -0.0 -134.88 0
LeftS002485 19.7274 -9.8287 5.557e-20 6.259e-20 5.697e-20 0.0 -132.25 0
LeftS002486 19.731 -9.8311 2.905e-18 2.372e-18 1.131e-18 -0.001 -133.38 0
LeftS002489 19.7348 -9.84 2.74e-18 6.607e-18 3.038e-17 0.0 -133.87 0
LeftS002490 19.7368 -9.8348 2.295e-20 2.7560000000000005e-20 3.037e-20 0.0 -133.61 0
LeftS002497 19.7313 -9.8343 2.484e-18 4.546e-18 1.138e-17 0.001 -133.74 0
LeftS002498 19.7693 -9.9053 2.314e-14 1.565e-14 5.317e-15 0.0 -134.02 0
LeftS002501 19.7186 -9.8225 5.337e-19 5.115e-19 3.411e-19 -0.0 -131.99 0
LeftS002502 19.6941 -9.7836 1.457e-18 3.34e-18 1.334e-17 -0.0 -132.18 0
LeftS002503 19.7302 -9.8385 8.078000000000001e-20 8.560000000000001e-20 7.170000000000001e-20 -0.0 -133.58 0
LeftS002506 19.7374 -9.849 4.3710000000000005e-20 4.94e-20 4.507e-20 -0.0 -134.4 0
LeftS002508 19.7434 -9.8358 2.013e-19 2.124e-19 1.704e-19 -0.0 -133.6 0
LeftS002509 19.7185 -9.8216 9.935e-19 8.816e-19 5.016e-19 0.0 -131.93 0
LeftS002513 19.7096 -9.812 8.933000000000001e-20 1.029e-19 9.923e-20 0.0 -132.36 0
LeftS002514 19.7472 -9.8628 1.163e-14 7.841e-15 2.613e-15 -0.0 -134.86 0
LeftS002516 19.7306 -9.8382 1.532e-19 1.574e-19 1.184e-19 -0.0 -134.38 0
