Name Equat Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
BackS019463 30.7979 60.9697 1.925e-18 1.603e-18 7.928e-19 -0.001 -114.07 0
BackS019464 30.7707 60.9696 5.597e-19 5.316e-19 3.54e-19 0.001 -113.8 0
BackS019465 30.786 60.9703 5.353e-19 4.987e-19 3.102e-19 -0.0 -113.71 0
BackS019466 30.7799 60.9932 9.664e-20 1.079e-19 1.011e-19 0.001 -114.67 0
BackS019467 30.8146 60.9963 5.304e-19 5.075e-19 3.245e-19 0.001 -115.58 0
BackS019468 30.7658 60.9955 2.553e-19 2.564e-19 1.916e-19 0.001 -114.31 0
BackS019469 30.8036 60.966 3.185e-19 3.248e-19 2.485e-19 0.0 -114.21 0
BackS019471 30.7871 60.9782 1.176e-19 1.31e-19 1.133e-19 0.001 -113.93 0
BackS019472 30.7754 60.9585 2.7850000000000004e-20 3.354e-20 3.714e-20 -0.001 -113.38 0
BackS019473 30.7842 60.9469 1.109e-18 9.638e-19 5.382e-19 0.0 -113.49 0
BackS019477 30.8082 60.9689 3.662e-14 2.546e-14 8.661e-15 0.001 -114.23 0
BackS019478 30.7992 60.9662 9.289e-18 7.072e-18 3.058e-18 -0.0 -113.77 0
BackS019479 30.7903 60.9851 9.019e-20 1.047e-19 1.039e-19 -0.001 -114.57 0
BackS019481 30.8156 61.0171 3.904e-20 4.74e-20 4.976e-20 0.0 -115.96 0
BackS019483 30.7943 60.9886 7.024e-18 5.647e-18 2.592e-18 -0.001 -116.01 0
BackS019484 30.7944 61.0055 4.858e-20 5.745e-20 5.911e-20 0.0 -115.74 0
BackS019485 30.7955 60.9722 4.757e-14 3.493e-14 1.308e-14 0.001 -113.85 0
BackS019486 30.8444 60.9819 3.206e-18 8.349e-18 4.475e-17 0.001 -115.19 0
BackS019487 30.8164 60.9473 5.608e-17 3.985e-17 1.492e-17 0.0 -113.66 0
BackS019488 30.762 60.9673 2.959e-15 3.782e-15 4.272e-15 -0.0 -113.39 0
BackS019489 30.8297 60.9775 3.019e-19 3.029e-19 2.269e-19 0.001 -114.98 0
BackS019490 30.7796 60.9978 1.445e-18 3.071e-18 1.074e-17 0.001 -115.35 0
BackS019492 30.7922 61.0142 7.74e-18 6.157e-18 2.858e-18 -0.0 -115.81 0
BackS019493 30.8236 60.9844 3.7850000000000005e-20 4.5780000000000006e-20 4.852e-20 -0.0 -115.51 0
BackS019494 30.8226 61.0054 2.381e-17 1.811e-17 7.664e-18 -0.0 -115.73 1
BackS019495 30.8111 61.0188 1.743e-19 1.823e-19 1.474e-19 -0.0 -116.0 0
BackS019499 30.7868 61.0129 2.97e-19 2.899e-19 2.048e-19 0.0 -115.86 0
BackS019500 30.7636 60.9637 1.988e-19 1.987e-19 1.427e-19 -0.001 -113.74 0
BackS019503 30.7544 61.006 2.817e-19 2.929e-19 2.273e-19 0.0 -114.81 0
BackS019504 30.795 60.9634 7.29e-19 1.213e-18 2.47e-18 -0.0 -113.56 0
BackS019511 30.7727 60.9706 2.12e-18 1.903e-18 1.13e-18 0.001 -113.57 0
BackS019513 30.7737 60.9584 2.541e-18 4.066e-18 7.791e-18 0.0 -113.54 0
BackS019514 30.8169 60.9848 1.086e-18 2.473e-18 1.004e-17 0.002 -115.76 0
BackS019516 30.7603 61.0039 9.876e-19 1.693e-18 3.833e-18 0.0 -114.78 0
BackS019518 30.8176 61.0003 6.342e-14 5.244e-14 2.687e-14 -0.0 -115.69 1
BackS019523 30.7756 60.9961 8.69e-19 1.932e-18 7.321e-18 -0.0 -114.74 0
BackS019524 30.7528 60.9681 5.47e-19 5.389e-19 3.776e-19 -0.0 -113.55 0
BackS019526 30.7826 61.0093 3.745e-19 3.777e-19 2.693e-19 -0.0 -115.51 0
BackS019527 30.8016 60.9811 1.149e-18 1.079e-18 6.751e-19 0.0 -114.6 0
BackS019528 30.8288 60.9819 1.55e-18 2.435e-18 4.499e-18 -0.001 -115.05 0
BackS019529 30.8049 60.9747 6.14e-20 7.321e-20 7.569e-20 0.001 -114.09 0
BackS019530 30.7822 60.9746 1.421e-20 1.967e-20 2.707e-20 0.001 -113.61 0
BackS019531 30.7877 61.0053 1.834e-19 1.905e-19 1.484e-19 0.0 -115.43 0
BackS019532 30.7757 60.9633 6.069e-19 1.191e-18 3.493e-18 0.001 -113.93 0
BackS019534 30.8039 60.9944 1.95e-18 1.69e-18 9.099e-19 -0.0 -115.61 0
BackS019537 30.8209 60.9704 6.919e-19 1.076e-18 1.979e-18 0.0 -114.53 0
BackS019538 30.7955 60.9833 6.935e-14 5.603e-14 2.613e-14 -0.001 -112.81 1
BackS019539 30.8065 60.9986 5.087e-18 4.067e-18 1.884e-18 0.001 -115.56 0
BackS019540 30.7825 60.9967 1.065e-18 1.523e-18 2.372e-18 -0.0 -114.9 0
BackS019542 30.806 61.0088 3.548e-19 7.078e-19 2.154e-18 0.0 -115.51 0
BackS019544 30.83 60.9657 6.385e-19 1.204e-18 3.229e-18 -0.0 -114.52 0
BackS019546 30.7974 60.9783 4.607e-18 3.762e-18 1.874e-18 0.001 -114.17 0
BackS019548 30.8293 60.953 1.285e-20 1.6230000000000003e-20 1.872e-20 -0.001 -114.31 0
BackS019549 30.8148 61.0028 3.064e-19 3.131e-19 2.369e-19 0.0 -115.61 0
BackS019550 30.8127 60.9594 5.862e-17 4.259e-17 1.613e-17 0.0 -114.22 0
BackS019553 30.8008 61.0011 1.399e-19 1.433e-19 1.071e-19 0.0 -115.32 0
BackS019554 30.8181 60.9638 3.206e-18 2.747e-18 1.506e-18 0.0 -114.45 0
BackS019564 30.8041 60.9997 1.527e-18 1.347e-18 7.919e-19 -0.0 -115.25 0
BackS019570 30.7826 61.0071 6.581e-19 6.276e-19 4.019e-19 0.001 -115.85 0
BackS019573 30.782 60.972 4.7640000000000006e-20 5.3110000000000005e-20 4.918e-20 -0.001 -113.63 0
BackS019574 30.7712 60.9681 4.544e-18 1.082e-17 4.557e-17 0.001 -113.39 0
BackS019575 30.7954 60.996 1.998e-19 2.198e-19 1.885e-19 0.001 -115.19 0
BackS019578 30.7744 60.9664 3.5790000000000004e-20 4.248e-20 4.2750000000000005e-20 0.0 -113.61 0
BackS019581 30.7941 60.9818 1.576e-19 1.664e-19 1.375e-19 -0.0 -113.99 0
BackS019582 30.8263 60.9851 2.796e-20 3.4250000000000006e-20 3.712e-20 0.0 -115.02 0
BackS019583 30.8062 60.9528 4.668e-18 3.845e-18 1.882e-18 0.0 -113.75 0
BackS019584 30.8013 60.9858 7.691000000000002e-20 8.461000000000001e-20 7.34e-20 -0.0 -115.39 0
BackS019585 30.8178 60.9829 1.8230000000000003e-20 2.193e-20 2.388e-20 -0.001 -115.13 0
BackS019590 30.7846 60.9676 2.032e-18 4.167e-18 1.335e-17 0.0 -113.68 0
BackS019592 30.785 61.0004 2.594e-20 3.0670000000000005e-20 3.104e-20 -0.001 -115.62 0
BackS019595 30.7537 60.9828 1.896e-18 1.652e-18 9.009e-19 0.0 -113.78 0
BackS019596 30.8405 61.0226 7.497e-18 5.987e-18 2.843e-18 0.001 -115.88 0
BackS019597 30.7789 60.9642 6.398e-19 6.046e-19 3.772e-19 -0.0 -113.49 0
BackS019598 30.8209 61.0046 2.682e-14 2.029e-14 8.254e-15 -0.001 -115.76 0
BackS019600 30.8 60.9823 8.096000000000001e-20 8.955000000000001e-20 7.832000000000001e-20 0.0 -114.54 0
BackS019603 30.8106 60.9858 1.55e-19 1.702e-19 1.478e-19 0.0 -115.11 0
BackS019605 30.7768 60.9803 2.397e-18 1.948e-18 9.407e-19 0.0 -114.2 0
BackS019606 30.8085 60.9863 4.181e-19 4.038e-19 2.643e-19 -0.0 -115.13 0
BackS019609 30.7817 60.982 1.482e-18 2.746e-18 7.036e-18 -0.0 -114.12 0
BackS019610 30.8141 60.9836 2.467e-20 2.87e-20 2.7980000000000004e-20 0.001 -114.99 0
BackS019611 30.7783 60.9818 1.5030000000000002e-20 1.941e-20 2.357e-20 0.0 -114.11 0
BackS019612 30.8075 60.9846 4.385e-19 4.038e-19 2.457e-19 -0.0 -114.94 0
BackS019613 30.8136 60.9853 3.437e-18 3.024e-18 1.717e-18 0.0 -114.99 0
BackS019619 30.7882 60.9796 3.585e-18 2.933e-18 1.402e-18 -0.001 -114.01 0
BackS019620 30.8108 60.9842 7.511e-19 6.969e-19 4.412e-19 0.0 -114.93 0
BackS019623 30.8162 60.9833 9.277e-19 8.39e-19 4.942e-19 0.001 -115.08 0
BackS019624 30.813 60.987 1.946e-18 1.65e-18 8.731e-19 0.0 -115.25 0
BackS019625 30.8129 60.9892 1.433e-17 1.117e-17 4.997e-18 -0.0 -115.32 1
BackS019626 30.7849 60.9828 3.438e-18 2.844e-18 1.451e-18 -0.0 -114.2 0
BackS019627 30.8073 60.99 1.519e-18 1.417e-18 8.941e-19 0.0 -115.22 0
BackS019628 30.8148 60.9918 1.039e-18 9.299e-19 5.163e-19 0.001 -115.38 0
BackS019629 30.778 60.9791 1.424e-18 2.364e-18 4.89e-18 0.001 -114.14 0
BackS019630 30.8107 60.988 3.486e-19 3.425e-19 2.437e-19 0.002 -115.09 0
BackS019631 30.7838 60.9849 2.135e-18 1.882e-18 1.079e-18 0.001 -114.22 0
BackS019633 30.8088 60.9947 1.2840000000000002e-20 1.6170000000000002e-20 1.956e-20 0.001 -115.52 0
BackS019634 30.7842 60.9776 9.414e-18 7.474e-18 3.423e-18 -0.0 -113.92 0
BackS019635 30.8189 60.9914 1.082e-18 9.788e-19 5.579e-19 -0.0 -115.28 0
BackS019636 30.7839 60.9817 5.534e-20 6.149e-20 5.501e-20 0.0 -114.29 0
BackS019638 30.8089 60.9875 3.497e-19 3.41e-19 2.343e-19 -0.001 -115.19 0
BackS019642 30.8163 60.9902 5.55e-14 4.555e-14 2.217e-14 -0.0 -115.21 1
BackS019643 30.8143 60.9956 1.23e-17 9.663e-18 4.288e-18 -0.001 -115.58 1
BackS019645 30.8174 60.9972 6.277e-14 4.704e-14 1.914e-14 0.0 -115.64 0
BackS019646 30.808 60.991 2.764e-19 2.531e-19 1.574e-19 -0.0 -115.32 0
BackS019649 30.7793 60.9859 4.656e-19 8.289e-19 1.973e-18 0.0 -114.32 0
BackS019650 30.7796 60.9798 1.042e-20 1.3720000000000002e-20 1.7440000000000002e-20 0.0 -114.09 0
BackS019653 30.7794 60.9805 1.328e-20 1.732e-20 2.173e-20 -0.0 -114.13 0
BackS019654 30.8067 60.9846 1.003e-14 6.625e-15 2.145e-15 -0.0 -114.97 0
BackS019655 30.8116 60.9914 1.255e-18 2.476e-18 7.21e-18 -0.001 -115.46 0
BackS019657 30.7823 60.9806 1.052e-19 1.154e-19 1.028e-19 0.001 -114.19 0
BackS019659 30.8175 60.9903 7.468e-14 5.752e-14 2.529e-14 0.0 -115.24 1
BackS019660 30.7794 60.9821 3.8680000000000005e-20 4.6600000000000006e-20 4.9e-20 -0.0 -114.19 0
BackS019661 30.7798 60.981 6.768000000000001e-20 8.313e-20 9.078000000000001e-20 -0.0 -114.19 0
BackS019663 30.7839 60.9793 3.202e-18 2.642e-18 1.327e-18 -0.0 -114.13 0
BackS019665 30.8104 60.9909 1.31e-18 2.919e-18 1.067e-17 -0.0 -115.34 0
BackS019667 30.7788 60.9885 5.75e-14 4.482e-14 1.913e-14 0.0 -114.41 1
BackS019669 30.7794 60.9817 3.829e-18 7.836e-18 2.501e-17 -0.0 -114.13 0
BackS019672 30.7757 60.9725 1.493e-17 1.152e-17 5.059e-18 0.001 -113.75 1
BackS019673 30.8121 60.9857 1.2200000000000002e-20 1.618e-20 2.065e-20 -0.0 -115.08 0
BackS019674 30.78 60.9861 1.121e-18 1.013e-18 6.236e-19 0.0 -114.44 0
BackS019683 30.778 60.9846 1.017e-19 1.067e-19 8.411e-20 -0.0 -114.29 0
BackS019684 30.7711 60.9792 3.26e-19 3.213e-19 2.265e-19 -0.001 -114.06 0
BackS019686 30.8191 60.9917 5.467e-19 5.224e-19 3.575e-19 -0.0 -115.35 0
BackS019688 30.8189 60.9948 3.6250000000000006e-20 4.1440000000000005e-20 4.034e-20 0.0 -115.47 0
BackS019691 30.7744 60.9828 3.992e-19 3.902e-19 2.644e-19 -0.0 -114.23 0
BackS019694 30.8218 60.995 1.362e-17 1.04e-17 4.281e-18 0.0 -115.45 1
BackS019695 30.7789 60.9781 5.562e-20 6.318e-20 5.832000000000001e-20 0.0 -114.14 0
