Name X Y BlueF GreenF RedF Parallax RadialVelocity Variable?
LeftS089807 -0.5206 -14.6717 7.791e-19 1.712e-18 6.376e-18 -0.0 -71.39 0
LeftS089808 -0.5063 -14.5763 1.795e-13 1.373e-13 5.738e-14 -0.0 -69.1 1
LeftS089810 -0.5195 -14.5852 1.136e-19 1.404e-19 1.539e-19 -0.001 -68.96 0
LeftS089811 -0.4524 -14.5992 1.241e-19 1.437e-19 1.421e-19 0.001 -69.63 0
LeftS089812 -0.5035 -14.5868 3.801e-20 5.27e-20 7.596000000000001e-20 -0.0 -69.45 0
LeftS089813 -0.5484 -14.6425 3.765e-19 4.197e-19 3.712e-19 0.0 -71.33 0
LeftS089814 -0.5179 -14.6043 5.132e-19 5.347e-19 4.086e-19 0.001 -70.32 0
LeftS089815 -0.4934 -14.5998 4.183e-18 3.76e-18 2.19e-18 -0.0 -70.14 0
LeftS089817 -0.5227 -14.5605 4.446e-19 4.627e-19 3.721e-19 0.0 -69.12 0
LeftS089819 -0.5074 -14.5911 1.53e-17 1.217e-17 5.455e-18 0.0 -69.8 0
LeftS089820 -0.5174 -14.5747 6.735e-19 6.721e-19 4.962e-19 -0.0 -69.29 0
LeftS089821 -0.5061 -14.5762 1.657e-18 1.5e-18 8.807e-19 -0.0 -68.98 0
LeftS089822 -0.5263 -14.6305 2.489e-18 2.333e-18 1.422e-18 0.0 -71.09 0
LeftS089825 -0.5135 -14.6167 1.393e-17 3.496e-17 1.719e-16 -0.001 -70.9 0
LeftS089827 -0.4578 -14.6044 7.39e-19 7.474e-19 5.589e-19 0.0 -70.25 0
LeftS089830 -0.4679 -14.6141 4.874e-18 4.549e-18 2.821e-18 -0.0 -70.44 0
LeftS089831 -0.5007 -14.6287 8.006e-18 1.426e-17 3.467e-17 0.0 -71.01 0
LeftS089832 -0.4995 -14.5422 9.634e-14 6.606e-14 2.253e-14 -0.001 -68.6 0
LeftS089833 -0.4879 -14.5797 8.921e-19 9.15e-19 6.987e-19 0.001 -69.1 0
LeftS089835 -0.4963 -14.6154 4.731e-18 6.314e-18 8.412e-18 -0.0 -70.89 0
LeftS089838 -0.5119 -14.6473 7.255e-19 7.211e-19 5.199e-19 0.0 -71.38 0
LeftS089840 -0.4784 -14.5975 7.316e-19 7.444e-19 5.835e-19 0.0 -69.94 0
LeftS089841 -0.4563 -14.5645 2.81e-19 2.998e-19 2.494e-19 -0.0 -69.3 0
LeftS089842 -0.5148 -14.63 6.644e-18 1.401e-17 4.747e-17 -0.001 -71.4 0
LeftS089843 -0.5133 -14.5841 2.343e-17 1.919e-17 9.175e-18 0.0 -69.51 0
LeftS089844 -0.5031 -14.5952 2.083e-18 1.977e-18 1.27e-18 -0.0 -69.96 0
LeftS089845 -0.4829 -14.5855 5.66e-20 7.296000000000001e-20 8.925e-20 0.0 -69.28 0
LeftS089847 -0.5165 -14.5742 1.954e-17 1.603e-17 7.485e-18 -0.0 -69.26 0
LeftS089848 -0.5357 -14.6526 5.344e-18 1.176e-17 4.327e-17 0.0 -71.17 0
LeftS089851 -0.5024 -14.6494 1.402e-18 2.262e-18 4.4e-18 -0.0 -71.45 0
LeftS089852 -0.5106 -14.6089 2.8320000000000005e-20 4.0040000000000006e-20 5.732000000000001e-20 -0.001 -70.72 0
LeftS089853 -0.473 -14.613 7.575000000000001e-20 8.845000000000001e-20 8.450000000000001e-20 0.0 -71.16 0
LeftS089855 -0.4781 -14.5952 4.471e-20 5.389e-20 5.723e-20 0.001 -69.83 0
LeftS089857 -0.4851 -14.5601 2.673e-19 3.114e-19 3.167e-19 0.0 -69.15 0
LeftS089860 -0.524 -14.5594 6.992e-19 6.822e-19 4.747e-19 0.001 -69.3 0
LeftS089861 -0.5151 -14.6011 1.292e-19 1.537e-19 1.613e-19 0.0 -70.79 0
LeftS089863 -0.5399 -14.6151 8.463000000000001e-20 1.036e-19 1.163e-19 -0.0 -70.89 0
