Name X Y BlueF GreenF RedF Parallax RadialVelocity Variable?
LeftS092242 -0.1748 -12.229 2.599e-17 2.054e-17 9.152e-18 0.001 -71.93 1
LeftS092243 -0.1669 -12.214 9.685e-18 8.232e-18 4.444e-18 0.0 -71.98 0
LeftS092244 -0.0776 -12.4057 2.667e-19 2.969e-19 2.616e-19 0.0 -72.05 0
LeftS092245 -0.0794 -12.3992 4.191e-17 3.297e-17 1.449e-17 0.0 -72.11 1
LeftS092246 -0.0782 -12.3978 1.495e-19 1.791e-19 1.899e-19 0.0 -72.1 0
LeftS092247 -0.09 -12.4026 9.419e-17 6.939e-17 2.733e-17 0.0 -72.02 0
LeftS092248 -0.104 -12.4127 4.278e-18 9.064e-18 3.094e-17 -0.0 -71.96 0
LeftS092249 -0.0854 -12.4159 7.614000000000001e-20 9.672000000000001e-20 1.155e-19 -0.001 -72.06 0
LeftS092250 -0.0958 -12.4096 1.529e-17 1.266e-17 6.406e-18 0.0 -72.01 0
LeftS092251 -0.0876 -12.412 5.378e-18 4.653e-18 2.451e-18 0.0 -72.07 0
LeftS092252 -0.0825 -12.407 3.535e-18 3.233e-18 1.985e-18 0.0 -72.05 0
LeftS092253 -0.1325 -12.2036 3.941e-19 4.272e-19 3.521e-19 0.0 -72.15 0
LeftS092254 -0.1125 -12.4208 2.411e-18 4.337e-18 1.071e-17 0.0 -71.94 0
LeftS092255 -0.1358 -12.1965 1.418e-18 1.376e-18 9.683e-19 0.0 -72.21 0
LeftS092256 -0.1368 -12.1971 2.907e-17 2.319e-17 1.037e-17 -0.001 -72.2 1
LeftS092257 -0.1293 -12.425 1.439e-18 1.387e-18 9.193e-19 0.001 -71.84 0
LeftS092258 -0.1115 -12.4117 3.589e-18 3.438e-18 2.217e-18 0.0 -71.92 0
LeftS092259 -0.1214 -12.1984 5.231e-19 5.413e-19 4.002e-19 0.0 -72.26 0
LeftS092260 -0.1186 -12.1966 3.218e-18 6.774e-18 2.283e-17 -0.0 -72.27 0
LeftS092261 -0.1355 -12.4246 4.497e-18 3.906e-18 2.149e-18 0.0 -71.78 0
LeftS092262 -0.122 -12.1708 8.708e-18 7.756e-18 4.421e-18 -0.0 -72.22 0
LeftS092263 -0.1113 -12.1785 1.728e-19 1.877e-19 1.614e-19 0.001 -72.27 0
LeftS092264 -0.1409 -12.4394 6.062e-17 4.598e-17 1.842e-17 -0.001 -71.8 0
LeftS092265 -0.1412 -12.4302 3.0730000000000005e-20 3.979e-20 4.814e-20 -0.0 -71.79 0
LeftS092266 -0.149 -12.4234 1.004e-18 9.651e-19 6.459e-19 0.001 -71.77 0
LeftS092268 -0.1609 -12.4333 5.795e-14 3.967e-14 1.313e-14 -0.0 -71.69 0
LeftS092270 -0.0737 -12.1486 9.89e-18 8.013e-18 3.845e-18 0.0 -72.4 0
LeftS092271 -0.0662 -12.1531 4.569e-20 6.040000000000001e-20 7.538e-20 -0.0 -72.46 0
LeftS092273 -0.0925 -12.1665 3.877e-19 4.181e-19 3.638e-19 -0.001 -72.34 0
LeftS092274 -0.0809 -12.1808 1.109e-17 9.067e-18 4.382e-18 0.0 -72.38 0
LeftS092277 -0.1864 -12.4548 1.101e-17 1.012e-17 5.934e-18 -0.0 -71.71 0
