Name Equat Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
BackS031802 42.7352 59.2336 2.331e-18 1.974e-18 1.008e-18 0.001 -108.27 0
BackS031804 42.7648 59.3936 2.056e-19 2.019e-19 1.407e-19 0.0 -107.11 0
BackS031808 42.8257 59.3606 2.8130000000000003e-20 3.5560000000000006e-20 4.216e-20 -0.0 -108.01 0
BackS031809 42.733 59.3526 4.089e-20 4.7860000000000005e-20 4.72e-20 -0.0 -107.58 0
BackS031810 42.8043 59.3569 2.303e-14 2.453e-14 2.034e-14 -0.0 -107.03 1
BackS031814 42.8116 59.3493 8.084e-19 1.548e-18 4.13e-18 -0.0 -108.52 0
BackS031826 42.8066 59.3506 1.962e-20 2.564e-20 3.1840000000000005e-20 0.0 -109.24 0
BackS031827 42.6844 59.4951 8.078e-19 7.472e-19 4.728e-19 0.001 -107.24 0
BackS031831 42.7978 59.3553 2.91e-19 2.831e-19 1.896e-19 0.001 -107.1 0
BackS031832 42.7787 59.3365 7.613e-20 8.667000000000001e-20 8.274000000000001e-20 0.0 -108.04 0
BackS031834 42.8168 59.4096 5.593e-19 5.333e-19 3.501e-19 0.0 -107.4 0
BackS031837 42.7263 59.3708 1.965e-19 2.149e-19 1.812e-19 0.0 -107.37 0
BackS031838 42.8228 59.3117 1.295e-20 1.736e-20 2.332e-20 -0.0 -108.77 0
BackS031846 42.8946 59.3109 1.6720000000000002e-20 2.276e-20 3.138e-20 0.0 -108.66 0
BackS031848 42.7853 59.3576 5.14e-19 4.907e-19 3.242e-19 0.0 -107.25 0
BackS031851 42.8831 59.3196 1.231e-17 3.499e-17 2.249e-16 0.0 -108.53 0
BackS031859 42.7552 59.3252 2.097e-19 2.166e-19 1.654e-19 -0.0 -107.99 0
BackS031860 42.8307 59.3326 2.192e-19 2.272e-19 1.805e-19 -0.0 -108.82 0
BackS031874 42.8065 59.3511 1.051e-20 1.436e-20 1.979e-20 -0.0 -110.04 0
BackS031878 42.8087 59.331 1.488e-18 2.015e-18 2.667e-18 0.001 -108.73 0
BackS031883 42.7924 59.3651 3.272e-20 4.1440000000000005e-20 4.594e-20 -0.0 -106.91 0
BackS031884 42.804 59.3444 6.573e-19 6.201e-19 4e-19 -0.001 -108.59 0
BackS031890 42.7817 59.3091 4.127e-20 5.148e-20 5.923000000000001e-20 -0.0 -108.45 0
BackS031892 42.8175 59.3309 1.25e-20 1.618e-20 1.962e-20 -0.0 -108.83 0
BackS031894 42.7915 59.3698 1.528e-19 1.634e-19 1.303e-19 0.0 -106.94 0
BackS031898 42.8064 59.3516 7.242e-19 6.927e-19 4.675e-19 -0.001 -104.49 0
BackS031901 42.803 59.3502 6.402e-19 6.377e-19 4.593e-19 -0.001 -107.62 0
BackS031913 42.7922 59.3833 3.061e-18 5.405e-18 1.288e-17 -0.0 -107.07 0
BackS031917 42.8309 59.3622 1.133e-18 1.76e-18 3.214e-18 -0.001 -108.11 0
BackS031922 42.7814 59.3733 6.87e-20 7.182000000000001e-20 5.705e-20 0.0 -107.07 0
BackS031925 42.7989 59.3709 2.326e-18 3.978e-18 8.817e-18 -0.0 -107.1 0
BackS031928 42.808 59.3485 1.146e-19 1.258e-19 1.114e-19 0.001 -108.76 0
BackS031930 42.82 59.3364 5.056e-19 4.805e-19 3.078e-19 -0.0 -108.94 0
BackS031937 42.8085 59.3517 1.7380000000000002e-20 2.315e-20 3.023e-20 0.001 -108.56 0
BackS031948 42.7358 59.3773 1.086e-19 1.206e-19 1.061e-19 -0.001 -107.3 0
BackS031951 42.8182 59.3465 1.6370000000000002e-20 1.951e-20 2.01e-20 0.001 -108.85 0
BackS031957 42.8065 59.349 2.219e-19 2.37e-19 1.954e-19 0.001 -108.65 0
BackS031967 42.8163 59.3073 1.351e-19 1.46e-19 1.224e-19 -0.001 -108.82 0
BackS031978 42.8041 59.3732 1.731e-18 2.576e-18 4.247e-18 0.001 -107.23 0
BackS031979 42.82 59.331 6.675e-20 7.685000000000001e-20 7.627e-20 -0.0 -108.88 0
BackS031980 42.808 59.3563 2.357e-19 2.381e-19 1.738e-19 0.0 -107.22 0
BackS031986 42.8107 59.3515 3.098e-20 3.858e-20 4.314e-20 0.001 -108.85 0
