Name X Y BlueF GreenF RedF Parallax RadialVelocity Variable?
FrontS096182 25.7458 19.8269 6.304e-16 1.272e-15 4.052e-15 -0.0 -4.02 0
FrontS096183 25.8454 19.8097 7.29e-16 5.957e-16 2.896e-16 0.001 -3.97 0
FrontS096184 25.9846 19.788 4.546e-12 3.219e-12 1.122e-12 0.0 -3.87 0
FrontS096185 25.9972 19.8112 3.564e-15 2.793e-15 1.223e-15 0.001 -3.88 1
FrontS096187 25.9411 19.6692 1.964e-17 2.07e-17 1.65e-17 0.001 -3.91 0
FrontS096188 26.1129 19.6337 2.533e-12 1.703e-12 5.564e-13 0.002 -3.73 0
FrontS096189 28.3209 21.7868 2.461e-16 2.12e-16 1.127e-16 0.0 -3.9 0
FrontS096191 28.3454 21.8363 2.864e-17 2.91e-17 2.126e-17 0.001 -4.01 0
FrontS096192 26.1527 19.4444 3.63e-16 5.73e-16 1.036e-15 -0.0 -3.61 0
FrontS096193 26.2002 19.3342 1.552e-16 3.01e-16 8.526e-16 0.001 -3.67 0
FrontS096195 26.3968 19.2689 1.88e-16 1.75e-16 1.105e-16 0.001 -3.44 0
FrontS096196 28.0775 22.0222 8.196e-18 9.582e-18 9.2e-18 0.001 -4.21 0
FrontS096198 27.9381 21.9273 7.792e-16 6.257e-16 2.902e-16 0.001 -4.18 0
FrontS096199 27.8721 22.2073 6.764e-16 5.276e-16 2.321e-16 0.001 -4.28 0
FrontS096201 27.7674 22.3018 2.429e-19 3.89e-19 7.276e-19 -0.0 -4.37 0
FrontS096202 26.6056 18.9666 1.003e-16 9.025e-17 5.3e-17 -0.0 -3.29 0
FrontS096203 27.5314 22.2793 4.981e-16 4.035e-16 1.95e-16 0.0 -4.43 0
FrontS096204 26.5742 19.1955 8.085e-16 1.187e-15 1.901e-15 -0.001 -3.43 0
FrontS096205 26.6858 18.8341 1.361e-16 2.869e-16 9.571e-16 0.001 -3.28 0
FrontS096206 26.8726 18.9932 9.933e-16 7.707e-16 3.328e-16 0.001 -3.27 0
FrontS096207 27.4402 22.3232 2.092e-16 1.844e-16 1.062e-16 0.001 -4.45 0
FrontS096208 27.2774 22.4891 2.014e-15 1.563e-15 6.754e-16 0.0 -4.58 1
FrontS096209 27.3394 22.2936 1.507e-17 1.649e-17 1.441e-17 -0.0 -4.53 0
FrontS096210 27.1184 22.4063 1.921e-14 1.315e-14 4.482e-15 0.001 -4.6 0
FrontS096211 27.1063 18.9444 8.276e-15 6.086e-15 2.393e-15 0.0 -3.05 0
FrontS096212 27.2814 18.763 1.478e-17 1.573e-17 1.345e-17 0.001 -3.04 0
FrontS096213 27.1353 18.8773 2.513e-17 2.884e-17 2.697e-17 0.001 -3.09 0
FrontS096215 27.0109 22.1924 5.212e-15 3.827e-15 1.454e-15 0.001 -4.75 0
FrontS096217 27.3912 18.9317 1.817e-15 1.421e-15 6.263e-16 -0.0 -3.0 0
FrontS096218 27.5046 18.8969 5.285e-16 1.285e-15 5.976e-15 0.001 -3.02 0
FrontS096219 26.7268 22.36 2.453e-16 2.098e-16 1.115e-16 0.0 -4.71 0
FrontS096220 26.7045 22.4699 3.816e-15 2.883e-15 1.152e-15 0.001 -4.77 1
FrontS096221 26.7097 22.2718 1.553e-16 3.759e-16 1.657e-15 0.001 -4.82 0
FrontS096222 26.3844 22.531 1.144e-16 1.9e-16 3.8e-16 0.001 -4.9 0
FrontS096223 26.5498 22.3631 1.242e-16 1.877e-16 3.133e-16 0.001 -4.81 0
FrontS096224 26.4785 22.3776 2.254e-16 1.913e-16 9.984e-17 0.0 -4.87 0
FrontS096225 26.3835 22.447 3.581e-16 3.164e-16 1.78e-16 0.0 -4.93 0
FrontS096227 26.1767 22.5028 1.134e-16 1.035e-16 6.072e-17 0.0 -4.88 0
FrontS096228 26.1342 22.4351 9.294e-20 1.627e-19 3.724e-19 0.001 -4.9 0
FrontS096229 28.2232 18.8517 7.714e-19 1.113e-18 1.735e-18 0.001 -2.73 0
FrontS096230 26.1838 22.1782 5.069e-16 8.263e-16 1.59e-15 0.001 -5.05 0
FrontS096232 28.3669 18.8518 8.701e-17 8.179e-17 5.437e-17 0.0 -2.81 0
FrontS096233 28.2643 19.1579 3.96e-16 9.47e-16 4.118e-15 0.001 -2.82 0
FrontS096234 28.5204 18.8175 8.363e-15 6.321e-15 2.525e-15 0.001 -2.73 0
FrontS096236 25.8176 22.2085 1.492e-17 1.765e-17 1.763e-17 -0.0 -4.95 0
FrontS096323 4.6493 -44.7405 3.1770000000000005e-20 7.775e-20 3.584e-19 0.002 2.48 0
