Name Equat Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
RightS073764 261.9509 49.2125 2.41e-18 2.116e-18 1.145e-18 0.0 -91.07 0
RightS073766 261.9326 49.2207 4.682e-18 3.946e-18 1.966e-18 -0.0 -92.16 0
RightS073768 261.9333 49.1806 3.68e-18 3.025e-18 1.447e-18 -0.0 -91.44 0
RightS073772 261.918 49.1876 5.621e-19 5.529e-19 3.833e-19 -0.001 -92.2 0
RightS073773 261.9425 49.2107 3.4110000000000006e-20 4.2330000000000005e-20 4.6200000000000005e-20 0.001 -91.22 0
RightS073774 261.9306 49.2189 6.125000000000001e-20 7.414e-20 7.882e-20 0.001 -91.58 0
RightS073776 261.8843 49.2113 3.769e-18 3.31e-18 1.828e-18 -0.001 -93.51 0
RightS073777 261.9339 49.2318 7.671e-18 2.109e-17 1.213e-16 0.0 -92.27 0
RightS073780 261.9439 49.199 6.536e-19 6.356e-19 4.343e-19 0.0 -91.39 0
RightS073781 261.9087 49.2068 2.256e-14 2.698e-14 2.842e-14 0.0 -93.34 0
RightS073783 261.9557 49.2281 1.337e-18 1.124e-18 5.762e-19 0.0 -90.86 0
RightS073784 261.9241 49.2085 8.231e-18 6.627e-18 3.072e-18 -0.001 -87.74 0
RightS073785 261.924 49.2086 4.854e-18 1.201e-17 5.451e-17 0.001 -95.43 0
RightS073786 261.9243 49.2085 1.208e-17 9.41e-18 4.241e-18 0.0 -87.95 1
RightS073787 261.9032 49.2119 1.175e-18 1.846e-18 3.466e-18 -0.001 -93.62 0
RightS073788 261.9456 49.2034 1.923e-17 1.417e-17 5.497e-18 -0.001 -91.07 0
RightS073789 261.951 49.2023 1.099e-17 8.861e-18 3.965e-18 -0.0 -90.99 1
RightS073790 261.9549 49.2012 1.536e-18 1.408e-18 8.91e-19 0.0 -90.95 0
RightS073791 261.8939 49.2142 9.894e-19 1.707e-18 3.818e-18 0.0 -93.79 0
RightS073792 261.9574 49.2007 3.453e-18 2.88e-18 1.483e-18 0.0 -90.93 0
RightS073793 261.9612 49.2017 3.578e-16 2.379e-16 7.563e-17 -0.001 -90.88 0
RightS073794 261.8833 49.2182 5.228e-17 3.932e-17 1.622e-17 0.001 -93.86 0
RightS073795 261.8815 49.2171 1.027e-16 7.428e-17 2.781e-17 0.001 -93.86 0
RightS073796 261.9676 49.1982 8.582e-17 6.072e-17 2.24e-17 0.001 -90.81 0
RightS073797 261.8725 49.2211 5.082e-18 4.104e-18 2.009e-18 0.001 -93.79 0
RightS073798 261.974 49.196 4e-17 2.843e-17 1.092e-17 0.0 -90.93 0
RightS073799 261.9748 49.1963 9.345e-18 7.537e-18 3.677e-18 0.001 -90.95 0
RightS073800 261.9772 49.1955 2.441e-17 1.875e-17 7.861e-18 -0.0 -91.0 1
RightS073801 261.9814 49.1936 2.809e-16 1.921e-16 6.506e-17 0.001 -91.0 0
RightS073802 261.8646 49.2235 5.697e-15 3.663e-15 1.127e-15 -0.0 -93.73 0
RightS073804 261.9896 49.193 2.747e-17 1.996e-17 7.606e-18 -0.001 -91.05 0
RightS073805 261.8536 49.227 4.945e-17 3.558e-17 1.35e-17 -0.001 -93.58 0
RightS073806 261.8564 49.2258 6.267e-19 6.125e-19 4.166e-19 0.0 -93.57 0
RightS073807 261.8524 49.2267 6.062e-14 4.83e-14 2.238e-14 0.0 -93.56 1
RightS073808 261.8546 49.2277 2.818e-16 1.974e-16 7.015e-17 -0.001 -93.53 0
RightS073809 261.8546 49.2282 4.988e-17 3.658e-17 1.46e-17 -0.0 -93.53 0
RightS073810 261.9985 49.188 7.23e-17 5.167e-17 1.966e-17 0.001 -91.22 0
RightS073811 261.8499 49.2292 2.747e-16 1.845e-16 6.048e-17 -0.0 -93.45 0
RightS073812 262.0022 49.1874 1.483e-16 1.05e-16 3.841e-17 0.0 -91.29 0
RightS073813 261.8449 49.2305 1.759e-18 1.517e-18 7.842e-19 0.0 -93.39 0
RightS073814 262.0082 49.1858 3.983e-16 2.675e-16 8.869e-17 0.0 -91.32 0
RightS073815 261.8415 49.2322 7.083e-16 4.898e-16 1.667e-16 0.0 -93.33 0
RightS073816 261.8443 49.2305 2.523e-18 2.305e-18 1.35e-18 0.001 -93.29 0
RightS073817 261.841 49.2332 7.529e-17 5.368e-17 1.941e-17 -0.0 -93.34 0
RightS073818 261.8448 49.2325 3.433e-17 2.455e-17 9.399e-18 -0.0 -93.32 0
RightS073819 262.0004 49.1835 1.176e-16 8.358e-17 2.996e-17 -0.0 -91.46 0
RightS073820 261.844 49.2315 7.389e-18 5.906e-18 2.807e-18 -0.0 -93.27 0
RightS073821 262.0043 49.1832 1.388e-16 9.646e-17 3.417e-17 0.001 -91.55 0
RightS073822 261.8433 49.2366 1.475e-17 1.159e-17 5.261e-18 -0.0 -93.12 1
RightS073823 261.8469 49.2334 8.468e-17 6.051e-17 2.249e-17 -0.0 -93.13 0
RightS073824 261.849 49.2351 1.72e-17 1.405e-17 6.508e-18 -0.001 -93.07 0
RightS073825 262.0042 49.1819 2.352e-17 1.719e-17 6.872e-18 -0.0 -91.67 0
