Name Equat Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
RightS099263 250.9121 105.2853 9.847e-19 1.355e-18 1.956e-18 -0.001 3.77 0
RightS099265 251.0722 105.3767 5.624000000000001e-20 9.667e-20 2.116e-19 -0.0 3.87 0
RightS099267 251.0694 105.3952 8.175e-20 1.425e-19 3.29e-19 -0.0 4.32 0
RightS099271 250.468 105.8739 8.698000000000001e-20 1.544e-19 3.694e-19 0.001 3.89 0
RightS099272 251.1944 105.1294 2.768e-20 5.424e-20 1.591e-19 0.0 2.09 0
RightS099273 251.0932 105.3715 1.564e-18 2.101e-18 2.815e-18 0.0 3.98 0
RightS099274 251.269 105.297 2.445e-17 2.565e-17 2.004e-17 0.001 3.12 0
RightS099275 251.31 105.0894 1.216e-20 2.311e-20 6.192000000000001e-20 -0.0 2.16 0
RightS099279 251.0201 104.9016 2.114e-19 3.322e-19 5.892e-19 0.0 2.98 0
RightS099280 251.2337 104.9768 1.959e-19 3.417e-19 7.819e-19 -0.0 2.15 0
RightS099283 251.2037 105.1925 2.018e-19 3.106e-19 5.676e-19 0.001 2.93 0
RightS099286 252.8326 102.6362 1.21e-16 2.996e-16 1.399e-15 -0.0 2.41 0
RightS099289 250.1375 107.9544 2.408e-19 3.975e-19 7.96e-19 0.0 3.9 0
RightS099291 251.192 105.1632 2.6200000000000003e-20 5.312e-20 1.679e-19 0.0 2.03 0
RightS099294 250.9152 105.5134 2.458e-18 2.99e-18 3.272e-18 -0.001 4.26 0
RightS099295 251.0826 105.205 9.236e-17 8.515e-17 5.204e-17 -0.001 2.12 0
RightS099297 251.3284 105.8059 3.28e-19 5.082e-19 9.046e-19 0.0 3.43 0
RightS099298 251.12 105.1983 4.921e-18 5.813e-18 6.021e-18 0.001 2.93 0
RightS099299 251.1937 104.9882 5.816e-16 4.905e-16 2.413e-16 0.001 2.55 0
RightS099300 251.2335 104.9704 4.442e-16 6.944e-16 1.242e-15 0.001 2.27 0
