Name X Y BlueF GreenF RedF Parallax RadialVelocity Variable?
BackS036199 36.1359 32.1304 6.912e-18 1.856e-17 1.069e-16 -0.001 -115.43 0
BackS036202 36.093 32.1017 1.475e-18 1.326e-18 7.799e-19 -0.001 -115.61 0
BackS036208 36.1772 32.0236 6.213e-19 6.102e-19 4.147e-19 0.0 -114.8 0
BackS036216 36.1405 32.1091 1.197e-18 2.2e-18 5.446e-18 -0.0 -115.33 0
BackS036226 36.0542 32.1512 3.486e-20 3.9560000000000006e-20 3.7780000000000005e-20 -0.0 -114.22 0
BackS036232 36.1064 32.0948 3.877e-18 3.158e-18 1.52e-18 -0.001 -115.05 0
BackS036234 36.0672 32.09 2.28e-18 4.02e-18 9.531e-18 0.0 -113.78 0
BackS036235 36.0683 32.1327 5.1490000000000013e-20 6.208e-20 6.801000000000001e-20 0.0 -114.19 0
BackS036236 36.2079 32.1843 1.6000000000000002e-20 2.119e-20 2.747e-20 0.0 -115.28 0
BackS036237 36.0916 32.1005 1.253e-18 1.102e-18 6.262e-19 -0.0 -115.62 0
BackS036248 36.0658 32.1024 2.07e-18 1.805e-18 9.821e-19 -0.001 -113.87 0
BackS036249 36.1086 32.1289 2.022e-19 3.583e-19 8.846e-19 0.0 -115.02 0
BackS036253 36.0652 32.108 9.506e-19 1.422e-18 2.295e-18 -0.0 -113.87 0
BackS036254 36.1187 32.1331 1.219e-18 1.135e-18 6.92e-19 0.001 -115.14 0
BackS036257 36.008 32.0335 2.228e-20 2.694e-20 2.843e-20 -0.0 -113.72 0
BackS036258 36.1001 32.0832 2.603e-18 6.071e-18 2.569e-17 0.0 -114.69 0
BackS036259 36.1031 32.0855 4.312e-19 4.323e-19 3.103e-19 -0.0 -114.83 0
BackS036261 36.0482 32.0687 3.3990000000000004e-20 4.2180000000000006e-20 4.8480000000000005e-20 -0.0 -113.74 0
BackS036263 36.091 32.0998 1.987e-20 2.4230000000000003e-20 2.676e-20 -0.0 -114.8 0
BackS036264 36.1236 32.1429 5.168e-20 6.136000000000001e-20 6.329e-20 0.0 -115.06 0
BackS036265 36.0961 32.1022 1.426e-20 1.893e-20 2.38e-20 0.0 -115.38 0
BackS036284 36.0875 32.0878 1.276e-19 1.394e-19 1.218e-19 -0.0 -114.32 0
BackS036296 36.211 32.083 1.523e-18 2.571e-18 5.504e-18 -0.0 -115.0 0
BackS036297 36.0755 32.0892 2.733e-18 6.616e-18 2.887e-17 -0.0 -113.88 0
BackS036300 35.9695 32.0409 7.795e-19 7.307e-19 4.626e-19 -0.0 -113.75 0
BackS036304 36.0871 32.0938 3.359e-20 4.324e-20 5.1860000000000005e-20 0.001 -113.86 0
BackS036307 36.1473 32.0006 3.347e-20 4.14e-20 4.604e-20 -0.001 -114.69 0
BackS036311 36.1043 32.1177 3.544e-18 6.185e-18 1.447e-17 -0.0 -115.06 0
BackS036313 36.0779 32.0563 4.268e-19 4.055e-19 2.615e-19 0.0 -114.26 0
BackS036314 36.0466 32.2056 1.113e-20 1.559e-20 2.221e-20 0.001 -114.37 0
BackS036316 36.1403 32.0659 7.714e-19 1.583e-18 5.001e-18 -0.001 -114.86 0
BackS036322 36.0992 32.0714 5.887e-18 8.441e-18 1.22e-17 -0.0 -114.52 0
BackS036327 36.1164 32.151 1.414e-14 9.424e-15 3.048e-15 -0.0 -114.9 0
BackS036328 36.3614 32.1748 3.78e-20 4.595e-20 4.904e-20 -0.001 -115.15 0
BackS036335 36.0107 32.0621 1.226e-20 1.728e-20 2.474e-20 -0.0 -113.69 0
BackS036337 36.0753 32.093 1.88e-18 1.708e-18 1.002e-18 -0.001 -113.8 0
BackS036343 36.1207 32.1091 4.08e-18 3.459e-18 1.764e-18 0.0 -115.26 0
BackS036344 36.0882 32.0992 1.206e-18 1.081e-18 6.372e-19 -0.0 -113.85 0
BackS036346 36.1364 32.1284 7.766e-14 6.376e-14 3.018e-14 0.0 -115.31 1
BackS036349 36.0409 32.0596 4.732e-18 3.98e-18 2.008e-18 -0.0 -113.71 0
BackS036356 36.0866 32.0848 3.816e-20 4.803e-20 5.524e-20 0.0 -114.26 0
BackS036357 36.0743 32.0943 1.23e-19 1.349e-19 1.157e-19 -0.001 -113.85 0
BackS036360 36.0574 32.0982 6.615e-18 5.31e-18 2.531e-18 -0.0 -113.77 0
BackS036364 36.1178 32.1045 2.065e-20 2.769e-20 3.5860000000000004e-20 0.001 -115.18 0
BackS036365 36.1182 32.0894 4.7290000000000006e-20 5.425000000000001e-20 5.305e-20 0.001 -114.95 0
BackS036368 36.023 32.0321 3.546e-19 3.372e-19 2.253e-19 -0.0 -113.92 0
BackS036369 36.0998 32.0435 2.074e-20 2.5720000000000003e-20 2.8730000000000005e-20 0.001 -114.5 0
BackS036376 36.0893 32.0976 1.495e-20 1.931e-20 2.4100000000000003e-20 0.0 -114.21 0
BackS036378 36.1016 32.1021 9.732e-20 1.09e-19 1.002e-19 -0.0 -115.14 0
BackS036383 36.1555 32.0693 3.975e-20 4.6260000000000006e-20 4.5e-20 -0.001 -114.92 0
BackS036385 36.1069 32.1137 4.9310000000000005e-20 5.900000000000001e-20 6.241000000000001e-20 0.001 -115.19 0
BackS036387 36.091 32.0976 3.023e-20 3.637e-20 3.7570000000000005e-20 -0.0 -114.78 0
BackS036389 36.2445 32.0788 2.8330000000000004e-20 3.436e-20 3.607e-20 0.0 -115.07 0
BackS036390 36.0994 32.1074 5.688e-18 4.737e-18 2.394e-18 0.001 -115.11 0
