Name X Y BlueF GreenF RedF Parallax RadialVelocity Variable?
RightS070943 -6.4249 38.8621 8.346000000000001e-20 9.581000000000001e-20 8.960000000000001e-20 -0.001 -91.51 0
RightS070944 -6.5707 38.9478 3.142e-19 3.075e-19 2.13e-19 -0.0 -90.96 0
RightS070948 -6.4281 38.6724 2.966e-19 2.929e-19 2.154e-19 0.001 -90.99 0
RightS070951 -6.4363 39.0458 1.549e-19 1.621e-19 1.306e-19 0.0 -91.28 0
RightS070955 -6.4692 39.1489 2.931e-18 7.511e-18 3.887e-17 -0.0 -90.98 0
RightS070956 -6.615 38.7806 1.021e-18 9.304e-19 5.554e-19 0.0 -90.78 0
RightS070957 -6.5625 39.0178 3.173e-18 4.941e-18 9.045e-18 -0.0 -91.63 0
RightS070958 -6.5713 38.8622 9.857000000000001e-20 1.127e-19 1.044e-19 0.001 -91.43 0
RightS070961 -6.3623 38.831 1.4e-19 1.472e-19 1.184e-19 -0.001 -91.27 0
RightS070964 -6.4487 39.0218 2.6e-20 3.299e-20 3.872e-20 0.0 -91.35 0
RightS070966 -6.5547 38.8832 5.146e-19 4.912e-19 3.299e-19 -0.0 -90.81 0
RightS070976 -6.3869 39.0462 2.194e-18 1.955e-18 1.109e-18 -0.0 -91.39 0
RightS070978 -6.692 38.9128 3.458e-19 5.683e-19 1.168e-18 0.001 -91.3 0
RightS070979 -6.2231 39.1344 3.386e-15 1.308e-14 1.558e-13 -0.001 -91.28 0
RightS070988 -6.4532 38.7292 5.883e-14 5.245e-14 2.905e-14 0.0 -90.54 1
RightS070989 -6.5715 39.0327 4.8390000000000007e-20 5.686e-20 5.752e-20 -0.0 -91.4 0
RightS070991 -6.5851 38.9837 1.153e-20 1.521e-20 2.026e-20 0.0 -91.26 0
RightS070992 -6.4533 39.1023 5.619e-19 9.786e-19 2.257e-18 0.001 -90.56 0
RightS070998 -6.5405 38.792 2.96e-20 3.582e-20 3.821e-20 -0.0 -91.74 0
RightS071003 -6.4098 39.2453 1.169e-19 1.231e-19 9.874e-20 -0.001 -91.63 0
RightS071005 -6.5358 38.9727 6.526e-19 6.341e-19 4.38e-19 -0.001 -90.35 0
RightS071006 -6.4616 39.3964 1.06e-19 1.105e-19 9.006000000000001e-20 0.0 -91.27 0
RightS071007 -6.5869 39.1175 1.468e-19 1.476e-19 1.046e-19 -0.0 -91.21 0
RightS071008 -6.5307 38.8914 1.072e-19 1.212e-19 1.115e-19 -0.0 -91.05 0
RightS071013 -6.3905 38.7763 3.6390000000000006e-20 4.4400000000000005e-20 4.912e-20 0.0 -90.38 0
RightS071016 -6.5059 39.1664 6.975e-20 7.914000000000001e-20 7.462000000000001e-20 -0.001 -91.64 0
RightS071017 -6.576 39.1618 4.797e-20 5.817e-20 6.086e-20 -0.001 -91.67 0
RightS071028 -6.6361 38.7196 3.283e-20 3.9160000000000005e-20 4.125e-20 0.0 -91.38 0
RightS071030 -6.4408 38.8378 3.305e-20 3.876e-20 3.813e-20 -0.0 -90.43 0
RightS071031 -6.4555 38.8459 9.646e-20 1.064e-19 9.429000000000001e-20 -0.001 -91.42 0
RightS071036 -6.5217 38.6902 1.226e-19 1.345e-19 1.158e-19 -0.001 -90.93 0
RightS071037 -6.4804 38.7515 2.588e-20 3.175e-20 3.459e-20 0.0 -91.28 0
RightS071044 -6.4668 38.9817 9.483e-19 1.846e-18 5.287e-18 -0.001 -91.32 0
RightS071049 -6.4005 39.3076 9.258e-19 1.698e-18 4.337e-18 0.0 -91.48 0
RightS071051 -6.3845 38.7812 8.017000000000001e-20 9.166e-20 8.722e-20 0.001 -90.83 0
RightS071053 -6.1745 39.119 1.132e-18 1.995e-18 4.689e-18 0.001 -90.52 0
RightS071056 -6.5548 39.0435 8.664000000000002e-20 9.781e-20 9.078000000000001e-20 -0.0 -90.52 0
