Name Equat Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
BackS038037 36.4793 57.7997 7.217e-14 5.349e-14 2.149e-14 0.0 -113.54 0
BackS038039 36.1333 58.1141 1.966e-20 2.5370000000000003e-20 3.1650000000000003e-20 0.0 -113.5 0
BackS038043 36.3215 57.8953 1.849e-20 2.4370000000000003e-20 3.099e-20 0.0 -114.08 0
BackS038044 36.272 57.8921 3.606e-20 4.4320000000000006e-20 4.816e-20 -0.0 -113.85 0
BackS038048 36.5659 58.0315 1.304e-20 1.676e-20 2.035e-20 -0.0 -114.09 0
BackS038049 36.3069 58.0664 1.022e-19 1.117e-19 9.62e-20 0.0 -114.06 0
BackS038051 36.2052 57.9547 4.331e-20 5.148e-20 5.2740000000000007e-20 0.0 -113.76 0
BackS038052 36.3161 58.0161 5.898e-19 5.518e-19 3.534e-19 -0.0 -113.63 0
BackS038054 36.3713 57.8351 1.891e-20 2.5060000000000003e-20 3.319e-20 0.0 -113.73 0
BackS038056 36.417 57.9502 7.233000000000001e-20 8.321000000000001e-20 8.331e-20 -0.001 -112.93 0
BackS038066 36.4974 57.8772 2.909e-19 3.105e-19 2.625e-19 0.001 -113.81 0
BackS038069 36.3234 57.7679 9.56e-14 7.186e-14 3.013e-14 0.0 -113.99 1
BackS038071 36.1987 57.943 7.28e-19 6.881e-19 4.308e-19 0.001 -113.43 0
BackS038073 36.4882 58.1477 1.084e-18 9.632e-19 5.473e-19 -0.001 -113.49 0
BackS038074 36.3658 57.896 3.1230000000000004e-20 3.7360000000000005e-20 3.959e-20 0.001 -113.86 0
BackS038075 36.4499 57.8422 1.865e-18 3.595e-18 1.033e-17 0.0 -113.88 0
BackS038080 36.194 57.9831 1.059e-18 1.842e-18 4.087e-18 0.0 -112.77 0
BackS038085 36.3641 57.8856 2.3790000000000003e-20 3.024e-20 3.513e-20 -0.0 -113.92 0
BackS038087 36.4849 57.8008 8.96e-19 8.43e-19 5.395e-19 -0.001 -113.22 0
BackS038089 36.5995 57.8456 2.69e-20 3.415e-20 4.071e-20 -0.001 -113.98 0
BackS038090 36.1725 58.0032 1.749e-17 3.522e-17 1.04e-16 -0.001 -114.18 0
BackS038095 36.0399 57.9046 2e-20 2.6170000000000003e-20 3.368e-20 0.001 -113.67 0
BackS038098 36.3977 58.1523 5.575e-19 9.993e-19 2.371e-18 -0.0 -113.42 0
BackS038100 36.4389 58.0498 1.315e-19 1.461e-19 1.271e-19 -0.0 -113.65 0
