Name Equat Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
BackS021424 35.5517 57.4539 7.244e-19 1.271e-18 2.869e-18 -0.0 -111.46 0
BackS021437 35.6735 57.3726 1.085e-18 1.005e-18 6.507e-19 0.0 -111.87 0
BackS021441 35.5237 57.2082 3.11e-19 3.171e-19 2.457e-19 0.0 -110.65 0
BackS021445 35.511 57.6662 3.675e-19 3.708e-19 2.751e-19 -0.001 -110.47 0
BackS021446 35.8052 57.3996 4.355e-19 4.234e-19 2.799e-19 0.0 -110.48 0
BackS021449 35.4635 57.104 1.222e-19 1.34e-19 1.147e-19 -0.0 -110.75 0
BackS021453 35.559 57.3245 2.581e-18 2.254e-18 1.208e-18 0.0 -111.34 0
BackS021454 35.6187 57.2108 1.099e-19 1.197e-19 1.007e-19 0.001 -110.73 0
BackS021456 35.6739 57.5987 1.865e-20 2.286e-20 2.45e-20 0.001 -111.68 0
BackS021460 35.633 57.4196 9.317e-19 1.935e-18 6.164e-18 -0.0 -111.85 0
BackS021465 35.7409 57.4801 9.862e-20 1.069e-19 8.826000000000001e-20 -0.0 -111.31 0
BackS021467 35.662 57.2799 9.23e-14 7.774e-14 4.066e-14 -0.0 -111.71 1
BackS021468 35.4105 57.2973 4.1020000000000005e-20 5.0620000000000005e-20 5.3370000000000006e-20 0.0 -111.13 0
BackS021474 40.2917 64.0578 3.866e-20 4.505e-20 4.3650000000000005e-20 -0.001 -113.05 0
BackS021475 40.2688 64.0407 2.005e-20 2.559e-20 2.994e-20 -0.0 -113.58 0
BackS021483 40.2583 64.0513 1.472e-19 1.511e-19 1.142e-19 -0.0 -113.8 0
BackS021486 40.3292 64.0621 7.12e-20 8.049000000000001e-20 7.634e-20 -0.0 -112.15 0
BackS021489 40.3495 63.9984 6.802e-20 7.604e-20 6.929000000000001e-20 0.0 -112.36 0
BackS021494 40.3491 64.0653 5.848e-19 5.704e-19 4.037e-19 -0.0 -112.28 0
BackS021499 40.2913 64.0529 5.1930000000000005e-20 6.335000000000001e-20 6.762e-20 0.001 -113.04 0
BackS021500 40.4023 64.0107 2.583e-14 1.756e-14 5.947e-15 -0.001 -112.3 0
BackS021503 40.3012 64.0458 4.014e-20 5.1570000000000006e-20 6.059000000000001e-20 -0.0 -112.51 0
BackS021504 40.3607 64.0465 7.956e-19 7.403e-19 4.66e-19 0.001 -112.12 0
BackS021505 40.2899 64.0343 2.614e-19 2.722e-19 2.186e-19 0.001 -112.91 0
BackS021510 40.3199 64.0454 1.664e-20 2.203e-20 2.7980000000000004e-20 0.001 -112.15 0
BackS021511 40.3725 64.0535 9.242e-19 1.848e-18 5.644e-18 0.001 -112.22 0
BackS021512 40.3788 64.0894 5.265e-20 5.907000000000001e-20 5.3080000000000013e-20 0.001 -112.3 0
BackS021520 40.3048 64.047 8.56e-14 7.445e-14 3.997e-14 0.0 -112.35 1
BackS021524 40.2593 64.0716 4.7910000000000006e-20 5.872000000000001e-20 6.268e-20 0.001 -113.64 0
BackS021525 40.3557 64.0476 5.481e-14 3.888e-14 1.442e-14 0.001 -112.21 0
BackS021535 40.3469 64.0542 4.201e-20 5.1860000000000005e-20 5.908e-20 0.001 -112.23 0
BackS021537 40.2762 64.0055 5.2470000000000006e-20 6.101000000000001e-20 6.228e-20 0.0 -113.11 0
BackS021538 40.2319 64.1033 9.35e-20 1.13e-19 1.195e-19 0.0 -113.61 0
BackS021542 40.2727 64.0569 6.428e-20 7.393e-20 7.29e-20 -0.0 -113.66 0
BackS021543 40.3028 64.1084 2.735e-19 2.749e-19 1.994e-19 0.0 -113.02 0
BackS021549 40.3281 64.0313 3.011e-19 2.992e-19 2.126e-19 -0.0 -112.29 0
BackS021550 40.2801 64.0782 9.577e-20 1.045e-19 9.061e-20 -0.0 -113.36 0
BackS021552 40.2769 64.0646 1.386e-18 2.983e-18 1.082e-17 -0.0 -113.64 0
BackS021555 40.3944 64.0319 1.098e-18 9.84e-19 5.867e-19 0.0 -112.15 0
BackS021559 40.3126 64.0442 7.635e-19 7.105e-19 4.461e-19 0.001 -112.25 0
BackS021568 40.2478 64.041 6.167000000000001e-20 7.341000000000001e-20 7.387000000000001e-20 0.001 -113.8 0
BackS021577 40.2908 64.0516 1.579e-19 1.688e-19 1.416e-19 -0.0 -113.94 0
BackS021578 40.2985 64.0733 1.956e-20 2.5340000000000003e-20 3.1780000000000004e-20 0.001 -112.88 0
BackS021587 40.3017 64.0537 5.004e-19 4.807e-19 3.161e-19 -0.0 -112.47 0
BackS021589 40.2915 64.0226 1.987e-18 3.467e-18 7.889e-18 -0.0 -112.88 0
BackS021590 40.3077 64.0653 1.681e-18 4.165e-18 1.987e-17 -0.0 -112.58 0
BackS021592 40.3185 64.0389 7.818e-19 1.352e-18 2.987e-18 0.001 -112.18 0
BackS021593 40.1545 64.0323 1.15e-18 1.053e-18 6.29e-19 -0.0 -113.74 0
BackS021596 40.1842 63.9937 9.664e-20 9.907e-20 7.498000000000001e-20 0.0 -113.45 0
BackS021601 40.3366 64.0607 1.482e-18 2.611e-18 6.086e-18 -0.001 -112.22 0
BackS021606 40.2753 64.0524 7.273e-19 6.895e-19 4.496e-19 0.001 -113.64 0
BackS021611 40.3605 64.0445 1.76e-19 1.863e-19 1.483e-19 -0.0 -112.15 0
BackS021613 40.3016 64.0398 8.698e-19 8.358e-19 5.495e-19 0.0 -112.51 0
BackS021614 40.2972 64.055 1.399e-18 2.063e-18 3.173e-18 0.0 -112.4 0
BackS021616 40.2504 63.9921 2.902e-18 5.442e-18 1.466e-17 -0.0 -113.27 0
BackS021621 40.3059 64.0476 1.061e-20 1.4410000000000002e-20 1.919e-20 0.0 -112.39 0
BackS021624 40.3259 64.0687 2.329e-18 4.418e-18 1.211e-17 0.0 -112.3 0
BackS021630 40.2715 64.0763 5.728e-20 6.838000000000001e-20 7.393e-20 0.001 -113.54 0
BackS021631 40.294 64.0492 2.005e-19 2.169e-19 1.812e-19 -0.0 -112.51 0
BackS021644 40.3066 64.0548 2.433e-20 3.0800000000000005e-20 3.726e-20 0.0 -112.41 0
BackS021646 40.3008 64.0399 2.265e-19 2.345e-19 1.827e-19 0.0 -112.52 0
BackS021655 40.2824 64.0404 1.219e-20 1.5710000000000003e-20 1.9540000000000003e-20 -0.001 -113.25 0
BackS021660 40.294 64.0499 1.782e-14 1.187e-14 3.946e-15 0.0 -112.83 0
BackS021673 40.2926 64.0605 2.019e-18 3.889e-18 1.063e-17 -0.0 -113.03 0
BackS021679 40.3171 64.0392 2.781e-18 5.261e-18 1.408e-17 -0.0 -112.22 0
BackS021686 40.2883 64.0557 1.9710000000000003e-20 2.528e-20 3.1170000000000003e-20 -0.0 -113.23 0
BackS021692 40.2894 64.0549 1.563e-20 1.959e-20 2.221e-20 -0.0 -113.75 0
BackS021693 40.3036 64.0559 8.471000000000001e-20 9.502e-20 8.606000000000001e-20 -0.0 -112.41 0
BackS021696 40.236 63.9785 2.784e-19 2.933e-19 2.352e-19 -0.001 -113.25 0
BackS021697 40.2933 64.0519 1.8000000000000002e-20 2.286e-20 2.5780000000000004e-20 -0.0 -112.37 0
BackS021698 40.3057 64.0279 5.78e-19 8.885e-19 1.546e-18 -0.001 -112.54 0
BackS021706 40.2916 64.0615 1.34e-14 8.909e-15 2.869e-15 0.0 -113.01 0
BackS021712 39.9352 64.0639 8.446e-20 9.21e-20 8.081e-20 -0.0 -113.59 0
BackS021716 40.3548 64.0486 1.03e-19 1.111e-19 9.439e-20 0.0 -112.17 0
BackS021721 40.3391 64.0491 2.373e-19 2.481e-19 1.99e-19 -0.0 -112.13 0
BackS021722 40.2875 64.0712 2.193e-18 3.7e-18 7.74e-18 0.001 -113.17 0
BackS021723 40.2556 64.1466 1.31e-19 1.394e-19 1.141e-19 0.0 -113.34 0
BackS021729 40.2562 64.0316 9.425e-19 8.618e-19 5.056e-19 0.001 -113.63 0
BackS021733 40.2595 64.0447 4.457e-20 5.446000000000001e-20 5.649e-20 -0.0 -113.78 0
BackS021735 40.1583 64.0778 1.306e-19 1.452e-19 1.26e-19 0.0 -113.77 0
BackS021738 40.3837 64.0076 3.727e-19 7.075e-19 1.954e-18 -0.0 -112.4 0
BackS021742 40.3227 64.0573 2.632e-20 3.263e-20 3.664e-20 -0.001 -112.19 0
BackS021743 40.3394 64.0629 2.152e-18 1.888e-18 1.046e-18 -0.0 -112.19 0
BackS021744 40.3141 64.01 3.789e-20 4.514e-20 4.5790000000000005e-20 0.001 -112.39 0
BackS021746 40.2699 64.0614 6.69e-14 4.927e-14 1.984e-14 -0.0 -113.73 0
BackS021747 40.2898 64.0636 1.38e-19 1.53e-19 1.376e-19 0.0 -113.15 0
BackS021750 40.2701 64.0499 1.041e-19 1.185e-19 1.106e-19 -0.001 -113.69 0
BackS021751 40.3191 64.0268 5.587000000000001e-20 6.907e-20 7.514000000000001e-20 -0.0 -112.29 0
BackS021759 40.315 64.0788 1.854e-18 7.151e-18 8.679e-17 -0.0 -112.66 0
BackS021760 40.275 64.0364 5.975000000000001e-20 6.806e-20 6.178000000000001e-20 0.0 -113.5 0
BackS021761 40.3267 64.0317 3.6260000000000005e-20 4.2600000000000006e-20 4.072e-20 -0.001 -112.23 0
BackS021762 40.2816 64.0393 1.787e-18 1.572e-18 8.618e-19 -0.001 -113.24 0
BackS021764 40.2874 64.0392 3.946e-19 4.009e-19 2.986e-19 0.001 -113.24 0
