Name Equat Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
RightS054607 251.5786 66.5091 2.348e-20 3.5310000000000003e-20 6.048e-20 -0.001 -82.49 0
RightS054611 251.6435 66.5557 2.097e-19 2.695e-19 3.273e-19 0.0 -81.07 0
RightS054612 251.6266 66.5335 1.187e-17 1.076e-17 6.529e-18 -0.0 -81.4 0
RightS054613 251.6184 66.5152 5.973e-20 7.728e-20 9.428e-20 -0.0 -81.91 0
RightS054614 251.4399 66.4422 6.081e-18 9.773e-18 1.895e-17 0.001 -82.71 0
RightS054616 251.6766 66.5123 9.796e-18 8.768e-18 4.959e-18 0.0 -80.97 0
RightS054617 251.7248 66.5646 8.268e-19 8.503e-19 6.423e-19 -0.001 -80.44 0
RightS054626 251.7299 66.4993 1.783e-19 2.112e-19 2.256e-19 0.0 -80.86 0
RightS054627 251.5209 66.6677 1.395e-20 2.0820000000000003e-20 3.5440000000000004e-20 0.001 -81.91 0
RightS054632 251.7121 66.5669 1.21e-18 1.19e-18 8.544e-19 -0.0 -80.6 0
RightS054634 251.5444 66.6905 1.437e-17 1.25e-17 6.83e-18 -0.0 -81.76 0
RightS054636 251.4215 66.5784 4.146e-18 6.714e-18 1.337e-17 0.001 -82.5 0
RightS054637 251.6617 66.5637 5.667e-19 6.093e-19 5.079e-19 0.001 -80.9 0
RightS054639 251.6209 66.549 6.371e-18 1.165e-17 2.951e-17 -0.0 -81.65 0
RightS054640 251.6249 66.5435 2.836e-19 3.399e-19 3.441e-19 0.0 -81.16 0
RightS054641 251.6072 66.5205 2.926e-17 2.309e-17 1.043e-17 -0.0 -82.05 0
RightS054642 251.8378 66.5679 2.761e-19 3.153e-19 3.009e-19 0.001 -80.47 0
RightS054644 251.6283 66.5453 2.3850000000000003e-20 3.4480000000000004e-20 5.475e-20 -0.0 -81.35 0
RightS054646 251.5008 66.5991 3.4000000000000003e-20 4.484e-20 5.870000000000001e-20 0.001 -82.24 0
RightS054650 251.6224 66.5416 2.782e-18 5.974e-18 2.065e-17 0.0 -81.9 0
