Name X Y BlueF GreenF RedF Parallax RadialVelocity Variable?
BottomS067299 8.5778 -42.4229 1.445e-17 2.967e-17 9.36e-17 -0.001 -99.52 0
BottomS067300 7.9629 -42.5134 1.418e-18 1.391e-18 9.6e-19 0.001 -97.63 0
BottomS067301 8.6031 -42.421 1.067e-18 1.051e-18 7.247e-19 -0.0 -99.46 0
BottomS067302 7.9649 -42.4953 2.72e-20 3.82e-20 5.335e-20 0.001 -97.49 0
BottomS067305 7.9753 -42.4699 1.997e-19 2.404e-19 2.522e-19 0.001 -97.59 0
BottomS067306 7.9942 -42.452 8.435e-18 7.25e-18 3.875e-18 -0.001 -97.54 0
BottomS067307 7.9864 -42.4518 3.052e-19 3.463e-19 3.314e-19 0.001 -97.47 0
BottomS067308 7.9346 -42.441 1.063e-16 8.059e-17 3.268e-17 0.0 -97.42 0
BottomS067309 8.6041 -42.493 5.573e-16 3.918e-16 1.397e-16 0.001 -99.58 0
BottomS067310 7.9486 -42.4174 3.815e-18 3.216e-18 1.618e-18 0.0 -97.43 0
BottomS067311 7.9465 -42.3964 3.7780000000000005e-20 4.9450000000000005e-20 6.400000000000001e-20 -0.0 -97.37 0
BottomS067313 7.9614 -42.4101 8.802e-17 6.66e-17 2.829e-17 0.0 -97.56 1
BottomS067314 8.604 -42.5475 1.955e-19 2.229e-19 2.05e-19 -0.0 -99.5 0
BottomS067315 8.6066 -42.5571 1.614e-16 1.149e-16 4.342e-17 -0.0 -99.6 0
BottomS067317 7.9678 -42.3457 2.688e-20 3.553e-20 4.603e-20 0.001 -97.46 0
BottomS067318 7.9682 -42.372 2.873e-18 4.992e-18 1.146e-17 -0.001 -97.44 0
BottomS067319 8.5976 -42.6018 7.705e-18 1.658e-17 5.981e-17 0.0 -99.6 0
BottomS067320 7.9579 -42.3232 4.491e-19 4.875e-19 4.2e-19 -0.0 -97.46 0
BottomS067321 8.5548 -42.5975 1.59e-17 2.285e-17 3.49e-17 -0.0 -99.51 0
BottomS067322 8.5972 -42.6291 7.81e-20 9.858e-20 1.149e-19 0.001 -99.54 0
BottomS067323 8.5792 -42.6527 2.922e-17 2.324e-17 1.016e-17 0.001 -99.52 1
BottomS067324 7.9605 -42.2974 8.887e-18 2.136e-17 9.947e-17 -0.001 -97.56 0
BottomS067325 8.59 -42.6255 1.614e-16 1.153e-16 4.28e-17 -0.0 -99.54 0
BottomS067326 8.6182 -42.6486 2.044e-18 1.86e-18 1.088e-18 0.0 -99.51 0
BottomS067327 7.9768 -42.2801 1.991e-18 1.995e-18 1.385e-18 0.0 -97.52 0
BottomS067328 7.9764 -42.2968 3.147e-20 4.291e-20 5.853000000000001e-20 0.0 -97.51 0
BottomS067330 8.5405 -42.6178 3.864e-18 8.22e-18 2.819e-17 0.0 -99.53 0
BottomS067331 7.9549 -42.2653 4.387e-19 4.831e-19 4.23e-19 0.001 -97.54 0
BottomS067332 8.5463 -42.6748 8.458e-14 5.816e-14 1.986e-14 0.0 -99.38 0
BottomS067333 8.0251 -42.2603 4.27e-18 3.804e-18 2.115e-18 -0.0 -97.68 0
BottomS067334 8.5526 -42.7011 2.188e-18 4.024e-18 1.022e-17 0.001 -99.44 0
BottomS067335 8.0228 -42.2194 2.286e-18 2.267e-18 1.659e-18 -0.001 -97.65 0
BottomS067336 8.0241 -42.2327 4.072e-18 3.494e-18 1.878e-18 0.0 -97.75 0
BottomS067337 8.0294 -42.188 1.599e-16 1.123e-16 4.134e-17 0.001 -97.83 0
BottomS067338 8.0429 -42.2193 1.981e-17 1.66e-17 8.251e-18 -0.0 -97.74 0
BottomS067339 8.5261 -42.753 5.25e-17 3.984e-17 1.662e-17 -0.0 -99.26 1
BottomS067340 8.5053 -42.7413 5.061e-19 5.258e-19 4.118e-19 0.001 -99.26 0
BottomS067341 8.4958 -42.7369 3.25e-20 4.387e-20 5.717e-20 0.0 -99.29 0
BottomS067342 8.0654 -42.1912 3.788e-18 3.418e-18 2.019e-18 0.0 -97.82 0
BottomS067344 8.0867 -42.1873 1.191e-19 1.466e-19 1.585e-19 0.0 -97.93 0
BottomS067346 8.1256 -42.212 1.065e-17 2.407e-17 9.643e-17 0.001 -97.96 0
BottomS067348 8.1384 -42.2069 5.542e-16 3.944e-16 1.441e-16 -0.0 -97.97 0
BottomS067349 8.4466 -42.8097 1.384e-16 1.039e-16 4.302e-17 -0.0 -98.97 0
BottomS067351 8.3716 -42.7156 1.368e-18 2.663e-18 7.738e-18 -0.001 -99.03 0
BottomS067352 8.3952 -42.7735 8.084000000000001e-20 1.01e-19 1.107e-19 -0.0 -98.89 0
