Name Equat Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
FrontS102846 197.6836 79.0849 6.411e-20 1.155e-19 2.778e-19 0.0 0.5 0
FrontS102851 197.8077 78.4011 3.122e-18 3.805e-18 4.015e-18 -0.0 -0.57 0
FrontS102852 198.1654 78.639 1.716e-19 2.892e-19 6.121e-19 0.001 1.15 0
FrontS102853 198.303 78.6838 5.466e-20 9.757e-20 2.334e-19 0.0 1.12 0
FrontS102854 197.8629 78.4577 3.275e-17 3.353e-17 2.669e-17 -0.0 0.97 0
FrontS102855 197.7382 78.8742 1.87e-18 2.469e-18 3.093e-18 0.0 0.63 0
FrontS102858 197.8094 78.4855 1.262e-16 1.152e-16 7.012e-17 0.001 0.05 0
FrontS102860 197.5321 78.4623 2.49e-19 3.925e-19 7.152e-19 0.0 -0.6 0
FrontS102862 197.7597 78.3387 1.223e-11 9.166e-12 3.718e-12 0.001 -0.69 0
FrontS102867 198.0235 78.5519 4.044e-18 5.029e-18 5.677e-18 0.001 1.05 0
FrontS102870 197.7399 78.2587 1.306e-17 1.431e-17 1.257e-17 -0.0 -0.76 0
FrontS102873 198.4978 78.4802 8.352e-19 1.103e-18 1.412e-18 -0.0 0.88 0
FrontS102877 197.4757 78.1076 3.754e-20 6.965e-20 1.76e-19 0.0 -0.85 0
FrontS102879 198.4343 79.0638 6.014e-20 1.046e-19 2.466e-19 0.001 1.07 0
FrontS102880 197.2594 78.1344 7.136e-18 8.091e-18 7.794e-18 0.0 -0.91 0
FrontS102882 197.8716 78.3622 4.598e-18 5.55e-18 5.933e-18 0.0 -0.28 0
FrontS102883 197.8407 78.4485 2.832e-17 2.758e-17 1.864e-17 0.001 -0.11 0
FrontS102884 197.5865 78.23 8.798e-19 1.235e-18 1.804e-18 -0.001 -0.94 0
FrontS102886 197.8815 78.5515 1.065e-20 2.041e-20 5.621e-20 -0.0 0.73 0
FrontS102889 197.9189 78.4149 3.059e-18 3.679e-18 3.774e-18 -0.0 0.35 0
FrontS102891 197.9011 78.5253 8.182e-12 6.138e-12 2.558e-12 0.001 0.69 1
FrontS102892 197.6847 78.3717 1.451e-16 1.325e-16 7.676e-17 0.002 -0.7 0
FrontS102895 197.8228 77.9018 6.631e-19 9.7e-19 1.505e-18 0.002 -0.57 0
FrontS102898 197.8685 78.1992 9.57e-20 1.606e-19 3.402e-19 0.001 -0.48 0
FrontS102904 197.7853 78.6481 3.866e-18 4.46e-18 4.252e-18 0.001 0.55 0
FrontS102905 197.9302 78.4174 4.015e-18 4.8e-18 4.998e-18 0.001 0.72 0
FrontS102910 197.975 79.012 1.836e-19 3.04e-19 6.244e-19 -0.0 0.82 0
FrontS102913 197.9609 78.6092 9.018e-18 1.021e-17 9.803e-18 0.001 1.09 0
FrontS102914 197.8988 78.3039 2.883e-19 4.436e-19 7.656e-19 0.0 -0.3 0
FrontS102915 197.8384 78.4666 1.962e-20 3.5930000000000004e-20 9.094e-20 0.001 0.4 0
FrontS102917 197.8999 78.7133 1.017e-20 2.118e-20 7.115e-20 0.001 0.86 0
FrontS102919 197.7672 78.8011 9.66e-19 1.276e-18 1.714e-18 0.001 0.61 0
FrontS102920 197.8587 78.2518 6.265e-19 8.505e-19 1.175e-18 0.0 -0.55 0
FrontS102924 197.9602 78.59 6.762e-17 1.409e-16 4.634e-16 0.0 1.04 0
FrontS102928 198.4127 78.1763 1.302e-16 2.832e-16 1.019e-15 0.001 0.4 0
FrontS102929 197.7292 77.8441 5.269e-18 6.476e-18 6.866e-18 0.0 -0.59 0
FrontS102935 197.6311 77.7148 3.46e-19 5.137e-19 8.108e-19 0.0 -0.55 0
FrontS102936 197.8087 78.3141 4.801e-18 5.437e-18 5.01e-18 0.0 -0.71 0
FrontS102937 197.7284 78.4275 4.97e-19 7.144e-19 1.047e-18 -0.0 -0.44 0
FrontS102938 197.8479 78.4555 7.852e-17 7.367e-17 4.532e-17 0.0 0.24 0
FrontS102939 197.9596 78.6379 1.251e-19 2.175e-19 4.704e-19 0.001 1.07 0
FrontS102943 197.6115 78.2664 1.7160000000000003e-20 3.451e-20 1.045e-19 0.001 -0.89 0
FrontS102944 198.2681 79.0672 1.414e-17 1.545e-17 1.38e-17 0.0 1.12 0
FrontS102946 197.8001 78.6735 9.809e-16 7.516e-16 3.13e-16 0.001 0.59 1
FrontS102947 197.8517 78.3461 3.127e-16 7.002e-16 2.653e-15 0.0 -0.55 0
FrontS102948 197.675 78.3639 1.622e-20 2.9360000000000004e-20 7.225e-20 0.001 -0.68 0
FrontS102951 197.9488 78.458 4.878e-17 4.507e-17 2.727e-17 0.0 0.84 0
FrontS102952 197.9235 78.4914 1.452e-17 1.549e-17 1.308e-17 0.0 0.85 0
FrontS102956 197.2266 78.7134 7.265e-12 6.373e-12 3.434e-12 -0.0 -0.25 1
FrontS102958 197.8316 78.1806 2.967e-20 5.3030000000000005e-20 1.282e-19 -0.0 -0.61 0
FrontS102959 197.7144 78.3154 6.81e-18 8.028e-18 7.98e-18 0.001 -0.8 0
FrontS102960 197.8794 78.4178 2.848e-16 2.403e-16 1.274e-16 -0.0 -0.0 0
FrontS102961 197.8642 78.4421 1.751e-18 2.312e-18 2.936e-18 -0.0 0.58 0
FrontS102962 197.3652 78.8496 9.379e-20 1.569e-19 3.343e-19 0.0 0.07 0
FrontS102964 197.7934 77.9198 9.65e-18 1.065e-17 9.701e-18 0.0 -0.43 0
FrontS102965 197.8302 78.5517 1.757e-18 2.343e-18 3.086e-18 0.001 0.56 0
FrontS102966 197.6253 78.3128 4.892e-16 3.816e-16 1.722e-16 -0.0 -0.79 0
FrontS102968 198.0145 78.6905 1.34e-19 2.194e-19 4.309e-19 0.0 1.14 0
FrontS102969 197.8617 78.3662 1.7860000000000002e-20 3.5020000000000005e-20 1.041e-19 0.0 -0.26 0
FrontS102970 197.9138 78.3197 4.764e-17 4.914e-17 3.691e-17 0.001 -0.22 0
FrontS102973 198.1273 78.3142 9.473e-20 1.516e-19 2.997e-19 0.001 0.32 0
FrontS102974 197.5035 78.567 1.289e-16 2.178e-16 4.649e-16 -0.0 -0.21 0
FrontS102976 197.8038 78.3678 1.085e-11 8.963e-12 4.387e-12 0.0 -0.52 1
FrontS102977 197.8675 78.4893 1.16e-18 1.684e-18 2.545e-18 -0.0 0.71 0
FrontS102979 197.9788 78.7476 2.953e-16 4.534e-16 7.76e-16 -0.0 0.99 0
FrontS102980 197.8646 78.6005 4.4110000000000007e-20 7.699000000000001e-20 1.688e-19 0.001 0.68 0
FrontS102981 197.8129 78.4195 2.156e-16 3.597e-16 7.685e-16 -0.0 -0.43 0
FrontS102985 197.6864 78.4038 1.471e-16 2.204e-16 3.721e-16 0.001 -0.71 0
FrontS102989 197.7859 77.7545 1.27e-19 2.06e-19 4.013e-19 -0.001 -0.49 0
FrontS102990 198.1107 78.4435 8.952000000000001e-20 1.537e-19 3.411e-19 0.0 0.8 0
FrontS102992 198.2622 78.6162 1.069e-17 1.089e-17 8.347e-18 0.001 1.1 0
FrontS102994 197.6067 78.1257 3.8e-12 2.597e-12 8.742e-13 0.001 -0.96 0
FrontS102996 198.6955 78.9908 2.289e-18 2.945e-18 3.569e-18 0.001 1.0 0
FrontS103000 197.8813 78.4028 5.804e-12 4.15e-12 1.566e-12 0.001 -0.1 0
FrontS103002 197.8577 77.9999 4.71e-18 5.105e-18 4.509e-18 -0.0 -0.53 0
FrontS103007 197.9051 78.8122 2.459e-16 5.329e-16 1.996e-15 0.0 0.86 0
FrontS103009 197.9882 78.2745 6.5e-18 7.692e-18 7.484e-18 0.0 0.05 0
FrontS103011 197.73 79.0058 4.052e-18 4.663e-18 4.449e-18 0.001 0.48 0
FrontS103012 197.983 78.4037 1.068e-20 2.029e-20 5.528000000000001e-20 -0.0 0.68 0
FrontS103015 197.8205 78.3418 1.706e-19 2.655e-19 4.788e-19 0.0 -0.65 0
FrontS103016 198.2138 78.9731 5.503e-18 6.234e-18 5.618e-18 0.001 1.09 0
FrontS103018 198.5211 78.7573 1.116e-18 1.518e-18 2.073e-18 0.001 1.0 0
FrontS103020 197.8712 78.4734 1.459e-18 1.852e-18 2.198e-18 0.0 0.86 0
FrontS103021 197.7209 78.2416 1.425e-18 1.795e-18 2.1e-18 0.002 -0.97 0
FrontS103022 198.1565 78.005 2.519e-17 2.497e-17 1.761e-17 0.0 0.07 0
FrontS103023 197.5369 78.4619 1.304e-20 2.6e-20 8.165e-20 0.0 -0.51 0
FrontS103026 197.7343 78.3513 8.523e-17 7.936e-17 5.155e-17 0.001 -0.84 0
FrontS103027 197.8422 78.3455 1.007e-16 1.53e-16 2.603e-16 -0.0 -0.62 0
FrontS103028 198.0908 78.5961 5.673e-18 6.807e-18 7.252e-18 0.001 1.15 0
FrontS103034 197.9845 78.484 8.147e-20 1.426e-19 3.261e-19 0.0 0.91 0
FrontS103037 197.6745 78.5729 1.44e-18 1.861e-18 2.274e-18 0.001 0.07 0
FrontS103038 197.8652 78.4045 1.009e-17 1.085e-17 9.327e-18 0.001 -0.27 0
FrontS103040 197.9797 78.7978 1.306e-20 2.755e-20 9.009e-20 0.0 0.82 0
FrontS103042 197.4492 77.8973 1.538e-17 1.629e-17 1.299e-17 -0.0 -0.84 0
FrontS103045 198.1344 78.0905 1.354e-19 2.29e-19 5.049e-19 -0.0 0.08 0
FrontS103049 197.7932 78.4427 1.002e-18 1.361e-18 1.784e-18 0.0 -0.33 0
FrontS103053 197.9272 78.3153 4.959e-20 8.417000000000001e-20 1.903e-19 0.001 -0.14 0
FrontS103054 198.2008 78.558 3.3310000000000003e-20 5.745e-20 1.295e-19 0.0 1.02 0
FrontS103059 197.5104 78.2426 5.679e-18 6.532e-18 6.136e-18 0.0 -0.93 0
FrontS103060 197.8828 78.6532 1.774e-16 3.771e-16 1.28e-15 0.0 0.83 0
FrontS103061 197.4463 78.2771 1.694e-17 1.751e-17 1.294e-17 0.001 -0.82 0
FrontS103062 197.6105 78.5958 2.615e-19 4.044e-19 7.177e-19 -0.0 -0.19 0
FrontS103072 197.9482 78.4437 8.354e-19 1.178e-18 1.792e-18 -0.0 0.53 0
FrontS103073 198.024 78.412 5.54e-12 4.194e-12 1.806e-12 -0.0 0.73 1
FrontS103074 198.073 78.6967 3.397e-16 2.937e-16 1.593e-16 0.0 1.09 0
FrontS103076 197.8029 78.4483 7.289e-18 8.373e-18 8.089e-18 0.001 -0.19 0
FrontS103077 197.7499 78.493 4.257e-17 8.326e-17 2.508e-16 0.0 -0.22 0
FrontS103078 197.7234 78.5008 3.523e-16 5.876e-16 1.218e-15 0.0 -0.29 0
FrontS103082 198.3755 78.3448 3.3790000000000004e-20 6.192000000000001e-20 1.588e-19 0.001 0.63 0
FrontS103083 197.8581 78.4579 1.594e-17 1.737e-17 1.458e-17 0.001 0.47 0
FrontS103084 198.5551 78.5175 1.442e-18 1.99e-18 2.787e-18 0.001 0.92 0
FrontS103085 197.763 78.185 6.448e-18 7.341e-18 7.027e-18 -0.0 -0.67 0
FrontS103086 198.4568 78.9905 1.193e-18 1.627e-18 2.146e-18 0.0 1.05 0
FrontS103087 197.8131 78.4634 1.663e-16 3.634e-16 1.304e-15 -0.0 -0.1 0
FrontS103089 197.9052 78.3107 1.7480000000000002e-20 3.401e-20 9.718e-20 0.0 -0.22 0
FrontS103090 198.0814 78.4666 1.828e-17 1.869e-17 1.415e-17 0.0 0.86 0
FrontS103091 198.0638 78.6269 1.339e-16 1.221e-16 6.954e-17 -0.0 1.16 0
FrontS103092 197.2657 77.9335 2.952e-18 3.767e-18 4.414e-18 0.0 -0.93 0
FrontS103097 198.1394 78.2432 3.961e-19 5.74e-19 8.822e-19 0.001 0.18 0
FrontS103101 198.0753 78.6583 4.247e-18 5.215e-18 5.599e-18 0.0 1.22 0
FrontS103103 197.8153 78.7793 1.4550000000000002e-20 2.981e-20 9.473e-20 0.001 0.61 0
FrontS103104 198.2958 78.4034 8.381e-17 1.475e-16 3.345e-16 0.001 0.73 0
FrontS103105 198.5338 78.5997 1.4400000000000003e-20 2.635e-20 6.701e-20 0.001 0.97 0
FrontS103106 197.8459 78.612 4.787e-16 4.086e-16 2.077e-16 0.0 0.63 0
FrontS103107 197.5342 78.1981 7.753e-18 8.906e-18 8.228e-18 0.001 -0.89 0
FrontS103108 197.9187 78.3075 2.72e-16 2.278e-16 1.132e-16 -0.001 -0.05 0
FrontS103109 197.8038 78.4145 1.367e-19 2.177e-19 4.205e-19 0.001 -0.72 0
FrontS103110 198.3769 78.1455 2.74e-18 3.363e-18 3.769e-18 0.001 0.39 0
FrontS103111 198.0201 78.2186 1.542e-18 1.949e-18 2.253e-18 -0.0 0.01 0
FrontS103113 197.7041 79.0848 9.47e-18 1.115e-17 1.111e-17 0.001 0.51 0
