Name X Y BlueF GreenF RedF Parallax RadialVelocity Variable?
FrontS101932 39.6858 -11.7212 8.95e-17 1.928e-16 6.963e-16 -0.0 1.51 0
FrontS101934 39.5878 -9.8757 3.876e-17 3.633e-17 2.279e-17 -0.0 -0.72 0
FrontS101935 39.7153 -11.7508 1.504e-16 2.438e-16 4.862e-16 0.0 1.51 0
FrontS101936 39.6471 -11.6072 1.006e-16 2.358e-16 1.003e-15 0.001 1.5 0
FrontS101937 39.4762 -9.6992 4.925e-17 9.535e-17 2.663e-16 0.001 -0.83 0
FrontS101938 39.7089 -11.677 3.246e-17 3.082e-17 2.009e-17 0.0 1.48 0
FrontS101939 39.7863 -11.737 1.259e-16 1.116e-16 6.405e-17 0.001 1.52 0
FrontS101940 39.4867 -9.7134 2.366e-19 3.703e-19 6.818e-19 0.0 -0.77 0
FrontS101942 39.4933 -9.7716 1.052e-18 1.342e-18 1.609e-18 -0.0 -0.86 0
FrontS101944 39.4115 -9.7197 3.184e-15 2.388e-15 1.011e-15 0.0 -0.84 0
FrontS101945 39.4575 -9.7717 6.711e-17 6.012e-17 3.57e-17 0.001 -0.82 0
FrontS101948 39.8355 -11.6581 7.997e-15 5.61e-15 2.019e-15 -0.001 1.46 0
FrontS101949 39.2763 -9.6143 9.093e-19 1.157e-18 1.398e-18 0.0 -0.82 0
FrontS101952 39.2806 -9.6658 1.769e-19 2.617e-19 4.177e-19 -0.0 -0.83 0
FrontS101953 39.2078 -9.642 2.078e-16 1.695e-16 8.162e-17 0.0 -0.76 0
FrontS101954 39.958 -11.6377 1.144e-16 2.039e-16 4.7e-16 0.0 1.4 0
FrontS101956 39.2827 -9.7656 1.759e-16 1.519e-16 8.235e-17 0.001 -0.74 0
FrontS101957 39.2189 -9.7611 7.478e-17 7.072e-17 4.49e-17 0.001 -0.73 0
FrontS101958 40.0144 -11.7313 2.618e-15 1.949e-15 7.864e-16 0.0 1.4 0
FrontS101960 39.1633 -9.7031 1.493e-16 2.263e-16 3.846e-16 0.002 -0.7 0
FrontS101963 39.1398 -9.7729 1.273e-18 1.676e-18 2.059e-18 0.0 -0.62 0
FrontS101964 40.071 -11.6089 6.574e-17 6.056e-17 3.624e-17 0.001 1.26 0
FrontS101965 39.0664 -9.7318 1.108e-18 1.563e-18 2.317e-18 0.0 -0.64 0
FrontS101966 39.0639 -9.8511 8.481e-16 6.682e-16 2.945e-16 0.001 -0.57 1
FrontS101967 40.1727 -11.6735 5.948e-17 5.431e-17 3.215e-17 -0.0 1.2 0
FrontS101969 39.0444 -9.8311 4.558e-16 3.724e-16 1.795e-16 0.0 -0.48 0
FrontS101971 39.031 -9.9478 1.582e-17 1.564e-17 1.092e-17 0.0 -0.46 0
FrontS101972 39.0074 -9.9 1.041e-17 1.199e-17 1.176e-17 -0.0 -0.49 0
FrontS101974 39.0528 -10.0495 8.57e-19 1.128e-18 1.408e-18 -0.001 -0.38 0
FrontS101975 38.9756 -9.9784 4.704e-19 6.279e-19 8.401e-19 -0.0 -0.36 0
FrontS101976 38.9141 -9.9707 1.511e-12 1.081e-12 4.006e-13 0.0 -0.36 0
FrontS101977 38.9956 -10.1037 1.151e-16 2.116e-16 5.275e-16 0.001 -0.29 0
FrontS101979 38.9311 -10.0678 2.992e-17 2.745e-17 1.733e-17 0.001 -0.22 0
FrontS101980 38.9453 -10.1262 1.809e-18 2.259e-18 2.608e-18 0.001 -0.24 0
FrontS101981 40.3801 -11.3531 2.628e-16 2.237e-16 1.171e-16 0.001 0.83 0
FrontS101982 40.3051 -11.3373 4.097e-18 4.704e-18 4.393e-18 0.0 0.86 0
FrontS101984 40.3118 -11.1874 4.475e-18 4.895e-18 4.189e-18 0.0 0.71 0
FrontS101985 38.8129 -10.2123 9.753e-17 9.406e-17 6.124e-17 0.001 -0.07 0
FrontS101986 38.8334 -10.1239 4.587e-17 7.539e-17 1.485e-16 -0.0 -0.15 0
FrontS102846 14.3471 9.1083 6.411e-20 1.155e-19 2.778e-19 0.0 0.5 0
FrontS102850 11.9578 9.7973 3.956e-17 3.745e-17 2.506e-17 0.001 -0.53 0
FrontS102851 14.4546 9.7011 3.122e-18 3.805e-18 4.015e-18 -0.0 -0.57 0
FrontS102852 14.7651 9.516 1.716e-19 2.892e-19 6.121e-19 0.001 1.15 0
FrontS102853 14.8849 9.485 5.466e-20 9.757e-20 2.334e-19 0.0 1.12 0
FrontS102854 14.5024 9.6554 3.275e-17 3.353e-17 2.669e-17 -0.0 0.97 0
FrontS102855 14.3944 9.2914 1.87e-18 2.469e-18 3.093e-18 0.0 0.63 0
FrontS102858 14.4561 9.6286 1.262e-16 1.152e-16 7.012e-17 0.001 0.05 0
FrontS102860 14.2162 9.6337 2.49e-19 3.925e-19 7.152e-19 0.0 -0.6 0
FrontS102861 13.5709 9.5855 2.518e-17 2.516e-17 1.849e-17 0.0 -0.42 0
FrontS102862 14.413 9.7521 1.223e-11 9.166e-12 3.718e-12 0.001 -0.69 0
