Name X Y BlueF GreenF RedF Parallax RadialVelocity Variable?
FrontS092905 44.0848 -3.8115 7.379e-19 1.007e-18 1.358e-18 0.001 3.58 0
FrontS093851 40.7666 -6.6559 1.53e-19 2.485e-19 4.699e-19 0.001 3.9 0
FrontS100933 6.6504 16.4963 4.466e-15 3.361e-15 1.406e-15 0.001 -1.73 1
FrontS100934 6.6307 16.3624 8.952e-18 1.104e-17 1.238e-17 0.0 -1.71 0
FrontS100935 6.501 19.3479 1.463e-20 3.221e-20 1.228e-19 0.001 -4.04 0
FrontS100937 6.608 16.5996 3.898e-16 3.506e-16 2.003e-16 0.001 -1.67 0
FrontS100938 6.6281 16.5955 8.526e-16 7.032e-16 3.467e-16 0.0 -1.65 0
FrontS100939 6.4998 19.4577 1.267e-16 1.185e-16 7.59e-17 -0.0 -4.13 0
FrontS100940 6.6087 16.4894 1.458e-15 1.203e-15 6.136e-16 0.0 -1.6 0
FrontS100941 6.5445 19.2644 1.085e-16 9.823e-17 5.807e-17 0.001 -4.15 0
FrontS100942 6.5376 19.3676 1.294e-16 2.352e-16 5.936e-16 0.001 -4.18 0
FrontS100943 6.5617 19.6939 1.626e-18 2.164e-18 2.826e-18 0.002 -4.25 0
FrontS100944 6.5224 16.256 6.105e-17 5.967e-17 4.185e-17 0.0 -1.51 0
FrontS100945 6.5691 19.4627 1.186e-17 1.45e-17 1.58e-17 0.0 -4.21 0
FrontS100946 6.6354 19.5929 5.225e-15 3.826e-15 1.449e-15 0.0 -4.24 0
FrontS100947 6.6338 19.7067 2.875e-16 2.718e-16 1.766e-16 0.001 -4.28 0
FrontS100948 6.487 16.2886 1.022e-14 7.725e-15 3.086e-15 0.0 -1.53 0
FrontS100949 6.4953 16.344 1.403e-16 2.761e-16 7.701e-16 0.0 -1.54 0
FrontS100950 6.4748 16.2494 4.576e-17 4.964e-17 4.368e-17 0.0 -1.52 0
FrontS100951 6.4723 16.2132 1.017e-14 7.491e-15 3.017e-15 0.001 -1.52 0
FrontS100952 6.6999 19.8312 7.572e-19 1.163e-18 1.976e-18 0.001 -4.28 0
FrontS100953 6.4377 16.3254 2.134e-16 4.755e-16 1.826e-15 0.001 -1.54 0
FrontS100954 6.7073 19.7034 6.831e-17 6.705e-17 4.691e-17 0.001 -4.28 0
FrontS100955 6.7238 19.7592 9.986e-20 1.807e-19 4.611e-19 0.001 -4.22 0
FrontS100956 6.3859 16.3095 7.946e-16 7.01e-16 3.817e-16 0.001 -1.54 0
FrontS100957 6.7612 19.6164 7.105e-16 6.054e-16 3.193e-16 0.001 -4.25 0
FrontS100958 6.7728 19.7288 1.192e-15 9.529e-16 4.373e-16 0.001 -4.24 0
FrontS100959 6.3626 16.4972 3.364e-17 3.594e-17 3.006e-17 0.0 -1.65 0
FrontS100960 6.3187 16.2661 8.431e-16 7.073e-16 3.451e-16 0.001 -1.66 0
FrontS100961 6.3085 16.3687 1.852e-16 3.735e-16 1.124e-15 0.0 -1.73 0
FrontS100962 6.3325 16.3325 1.596e-15 1.27e-15 5.729e-16 0.001 -1.66 1
FrontS100963 6.8145 19.3764 8.799e-16 7.314e-16 3.672e-16 0.001 -4.11 0
FrontS100964 6.3295 16.5276 4.082e-17 4.254e-17 3.276e-17 0.0 -1.66 0
FrontS100966 6.2604 16.6269 4.429e-16 3.838e-16 2.049e-16 0.0 -1.86 0
FrontS100967 6.8553 19.3116 8.677e-17 8.54e-17 5.969e-17 -0.001 -3.89 0
FrontS100968 6.8983 19.2205 3.876e-19 6.287e-19 1.213e-18 0.001 -3.92 0
FrontS100969 6.9121 19.1636 1.064e-20 2.325e-20 8.796000000000001e-20 0.001 -3.81 0
