Name Equat Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
LeftS000872 113.9247 102.4984 2.1920000000000003e-20 2.707e-20 2.995e-20 0.0 -130.27 0
LeftS000875 114.0676 102.4872 1.895e-19 1.932e-19 1.464e-19 0.001 -130.11 0
LeftS000878 114.0794 102.5886 3.045e-14 2.106e-14 7.502e-15 0.001 -128.88 0
LeftS000883 113.9546 102.4459 9.239e-19 2.096e-18 8.486e-18 0.001 -130.09 0
LeftS000886 113.8861 102.3696 6.923e-19 1.027e-18 1.651e-18 -0.0 -129.93 0
LeftS000888 113.6832 102.7333 2.3e-14 1.643e-14 6.034e-15 -0.0 -129.24 0
LeftS000894 113.7882 102.5874 8.376e-20 9.206e-20 7.932000000000001e-20 -0.0 -128.88 0
LeftS000895 113.7815 102.6249 2.536e-19 2.561e-19 1.923e-19 0.001 -129.54 0
LeftS000897 113.9377 102.4483 1.562e-19 1.63e-19 1.276e-19 0.0 -129.65 0
LeftS000902 113.9423 102.6569 1.509e-18 2.642e-18 6.288e-18 0.0 -129.66 0
LeftS000904 113.8495 102.5741 1.228e-18 1.094e-18 6.286e-19 -0.0 -130.42 0
LeftS000915 113.9931 102.6409 8.636e-19 1.895e-18 6.915e-18 -0.001 -128.92 0
LeftS000921 113.9605 102.4729 9.219e-20 1.015e-19 8.751000000000001e-20 -0.0 -129.88 0
LeftS000924 113.9483 102.6671 3.463e-19 3.247e-19 2.004e-19 -0.0 -129.95 0
LeftS000925 113.988 102.6382 1.656e-19 1.65e-19 1.213e-19 0.0 -129.78 0
LeftS000926 113.953 102.4679 6.942e-20 7.872000000000001e-20 7.48e-20 -0.001 -129.08 0
LeftS000934 113.8434 102.4644 6.851e-15 4.54e-15 1.466e-15 0.001 -130.18 0
LeftS000938 113.9271 102.5555 6.212e-20 7.360000000000001e-20 7.595e-20 0.001 -129.15 0
LeftS000948 113.918 102.5421 1.731e-14 2.017e-14 2.087e-14 -0.001 -128.97 0
LeftS000958 114.0284 102.4496 1.207e-20 1.6330000000000003e-20 2.252e-20 -0.001 -129.11 0
LeftS000959 113.8434 102.4329 5.572e-20 6.479e-20 6.133e-20 0.001 -129.57 0
LeftS000961 113.778 102.4627 1.003e-18 1.722e-18 3.749e-18 0.0 -130.12 0
LeftS000962 113.8888 102.5454 5.335e-19 1.038e-18 2.953e-18 -0.0 -129.64 0
LeftS000969 113.8356 102.654 2.165e-14 1.542e-14 5.838e-15 -0.001 -129.44 0
LeftS000970 113.9842 102.7522 6.041e-20 7.226000000000001e-20 7.354e-20 0.0 -129.35 0
LeftS000973 113.933 102.3361 4.587e-19 7.93e-19 1.869e-18 -0.0 -128.89 0
LeftS000978 113.9659 102.7185 1.666e-20 2.155e-20 2.6160000000000004e-20 -0.0 -128.89 0
LeftS000984 113.8738 102.3751 1.205e-18 2.113e-18 5.124e-18 0.0 -128.92 0
LeftS001002 113.9058 102.5162 6.288e-19 5.755e-19 3.443e-19 0.0 -129.7 0
LeftS001004 113.9006 102.5931 5.078e-19 8.381e-19 1.693e-18 0.0 -130.45 0
LeftS001005 113.7727 102.4713 2.7000000000000003e-20 3.1980000000000005e-20 3.3230000000000004e-20 0.001 -130.22 0
LeftS001011 113.8991 102.7411 2.676e-19 2.741e-19 2.021e-19 0.001 -129.63 0
LeftS001019 113.9624 102.6593 2.704e-19 2.618e-19 1.812e-19 -0.001 -130.05 0
LeftS001022 113.7082 102.7168 1.635e-19 1.748e-19 1.43e-19 -0.001 -129.27 0
LeftS001024 113.9022 102.3859 7.083e-19 1.215e-18 2.748e-18 -0.0 -128.87 0
LeftS001027 113.7963 102.5514 1.704e-19 1.812e-19 1.507e-19 -0.0 -129.18 0
LeftS001033 113.8577 102.6198 1.267e-18 1.021e-18 4.773e-19 -0.001 -129.71 0
LeftS001038 113.9109 102.6511 4.847e-19 4.474e-19 2.833e-19 -0.0 -128.83 0
LeftS001039 113.8992 102.4584 1.918e-19 1.957e-19 1.497e-19 0.0 -128.89 0
LeftS001044 113.9418 102.3965 1.57e-19 1.633e-19 1.337e-19 0.001 -130.07 0
LeftS001050 113.7495 102.3924 7.852e-19 1.431e-18 3.439e-18 -0.001 -129.68 0
