Name X Y BlueF GreenF RedF Parallax RadialVelocity Variable?
RightS011814 8.0047 2.667 1.206e-18 1.045e-18 5.756e-19 0.0 -145.07 0
RightS011815 8.0575 2.74 5.456e-18 4.329e-18 2.024e-18 0.001 -144.26 0
RightS011816 8.0575 2.7485 1.308e-17 1.036e-17 4.624e-18 0.001 -144.17 1
RightS011817 8.0569 2.7524 2.082e-18 4.132e-18 1.266e-17 0.0 -144.18 0
RightS011818 8.0563 2.7566 6.229e-17 4.617e-17 1.834e-17 0.001 -144.1 0
RightS011819 8.0558 2.7636 8.465e-20 9.674e-20 9.267e-20 -0.0 -144.02 0
RightS011820 8.0565 2.7653 1.308e-18 1.132e-18 5.976e-19 0.0 -144.01 0
RightS011821 8.0075 2.6337 8.666e-18 6.74e-18 2.971e-18 0.001 -145.41 0
RightS011822 8.0082 2.6219 3.035e-17 2.337e-17 1.028e-17 0.0 -145.52 0
RightS011823 8.054 2.7834 7.14e-17 5.188e-17 2.016e-17 -0.0 -143.82 0
RightS011824 8.008 2.6167 1.245e-16 4.292e-16 3.99e-15 -0.0 -145.59 0
RightS011825 8.0539 2.7951 1.254e-18 1.149e-18 7.064e-19 -0.0 -143.71 0
RightS011826 8.0529 2.7999 1.121e-18 1.041e-18 6.321e-19 -0.0 -143.71 0
RightS011827 8.0516 2.8027 6.565e-17 4.709e-17 1.751e-17 0.0 -143.67 0
RightS011828 8.0118 2.6018 7.576e-18 6.147e-18 2.937e-18 0.0 -145.69 0
RightS011829 8.0101 2.6014 7.34e-19 6.952e-19 4.439e-19 0.001 -145.75 0
RightS011830 8.0128 2.5955 6.061e-18 4.733e-18 2.094e-18 -0.0 -145.81 0
RightS011831 8.0118 2.5878 1.155e-16 8.202e-17 3.011e-17 0.0 -145.83 0
RightS011832 8.0116 2.5832 2.681e-18 2.266e-18 1.186e-18 -0.001 -145.82 0
RightS011833 8.045 2.8182 2.16e-17 1.624e-17 6.52e-18 0.001 -143.44 0
RightS011834 8.0459 2.827 1.309e-18 2.16e-18 4.295e-18 0.0 -143.45 0
RightS011835 8.0164 2.5786 2.019e-18 1.748e-18 9.364e-19 -0.001 -145.94 0
RightS011836 8.0436 2.8297 2.572e-18 2.227e-18 1.187e-18 0.0 -143.42 0
RightS011837 8.0425 2.831 1.801e-20 2.27e-20 2.587e-20 -0.001 -143.36 0
RightS011838 8.0211 2.578 9.07e-19 1.432e-18 2.678e-18 -0.0 -146.02 0
RightS011839 8.0202 2.576 1.341e-17 1.04e-17 4.629e-18 0.001 -146.01 1
RightS011840 8.0389 2.8301 2.754e-18 2.227e-18 1.076e-18 0.0 -143.36 0
RightS011841 8.0393 2.8391 1.456e-17 1.136e-17 4.977e-18 0.001 -143.39 1
RightS011842 8.0238 2.7013 3.229e-17 2.463e-17 1.036e-17 0.001 -144.74 1
RightS011843 8.0179 2.7006 1.836e-19 1.915e-19 1.506e-19 -0.001 -144.75 0
RightS011844 8.0427 2.7078 7.938e-18 6.39e-18 2.992e-18 -0.0 -144.53 0
