Name Equat Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
LeftS085557 88.2374 107.209 1.955e-18 1.825e-18 1.191e-18 0.001 -70.61 0
LeftS085558 88.2519 107.4624 1.6440000000000002e-20 2.2270000000000003e-20 3.03e-20 0.001 -69.96 0
LeftS085565 88.1686 107.0349 2.36e-18 2.165e-18 1.279e-18 0.0 -71.53 0
LeftS085566 87.8744 107.3676 1.058e-17 2.869e-17 1.652e-16 -0.0 -70.82 0
LeftS085569 88.1935 107.2306 2.325e-19 2.551e-19 2.261e-19 0.0 -70.56 0
LeftS085570 88.1663 107.3018 2.411e-20 3.279e-20 4.307e-20 0.0 -70.14 0
LeftS085572 88.4825 107.012 5.953e-19 6.125e-19 4.741e-19 0.0 -70.76 0
LeftS085573 88.4414 107.6052 2.022e-18 1.858e-18 1.105e-18 -0.0 -69.76 0
LeftS085576 88.1212 106.9367 7.904e-14 5.922e-14 2.354e-14 -0.0 -70.86 0
LeftS085579 88.2959 106.864 3.368e-18 6.185e-18 1.586e-17 -0.001 -70.22 0
LeftS085589 88.2521 107.2814 1.313e-20 1.896e-20 2.9360000000000004e-20 -0.0 -71.39 0
LeftS085593 88.3956 107.3211 4.069e-19 4.392e-19 3.764e-19 -0.0 -70.09 0
LeftS085595 87.8914 107.581 1.113e-19 1.267e-19 1.171e-19 0.0 -70.78 0
LeftS085596 88.2548 107.0764 8.443000000000001e-20 9.740000000000001e-20 9.604e-20 -0.0 -71.38 0
LeftS085601 88.3277 107.0965 4.729e-18 6.942e-18 1.079e-17 -0.0 -69.7 0
LeftS085606 88.1827 107.1032 1.244e-18 1.211e-18 8.086e-19 0.0 -70.25 0
LeftS085609 88.5874 107.2407 1.952e-19 2.162e-19 1.904e-19 0.0 -70.22 0
LeftS085614 88.3281 106.9444 2.416e-18 5.039e-18 1.679e-17 0.0 -70.62 0
LeftS085615 87.9872 107.3137 7.753e-19 7.509e-19 5.22e-19 0.001 -71.49 0
LeftS085616 88.2099 107.1065 7.644e-20 9.425e-20 1.071e-19 -0.0 -69.8 0
LeftS085619 88.45 107.0336 2.5270000000000003e-20 3.4620000000000003e-20 4.773e-20 -0.0 -69.8 0
LeftS085620 88.2928 107.2656 1.306e-20 1.884e-20 2.9720000000000003e-20 0.0 -70.63 0
LeftS085623 87.9414 107.4471 8.606e-14 5.903e-14 2.023e-14 -0.001 -71.39 0
LeftS085635 88.086 107.3309 1.299e-17 2.036e-17 3.848e-17 -0.001 -69.76 0
LeftS085636 87.9245 107.0306 5.619e-19 5.766e-19 4.583e-19 -0.0 -71.11 0
LeftS085637 88.4043 107.3255 2.382e-19 2.582e-19 2.296e-19 -0.0 -70.53 0
LeftS085644 88.0229 107.0604 4.595e-14 3.135e-14 1.039e-14 -0.0 -71.54 0
LeftS085646 88.3764 107.3447 1.113e-17 9.264e-18 4.576e-18 -0.0 -70.58 0
LeftS085647 88.1824 107.0912 7.819e-19 7.665e-19 5.372e-19 0.0 -70.85 0
LeftS085650 88.2827 107.2969 1.143e-19 1.315e-19 1.3e-19 -0.0 -71.33 0
LeftS085657 88.5393 107.2921 4.071e-19 4.47e-19 3.789e-19 0.0 -70.93 0
LeftS085662 88.2619 106.8585 2.8180000000000005e-20 3.7700000000000006e-20 4.871e-20 0.001 -70.15 0
LeftS085664 88.0163 107.303 5.386e-18 1.045e-17 2.877e-17 0.0 -71.53 0
LeftS085672 88.3884 107.3172 4.298e-20 5.472000000000001e-20 6.603e-20 -0.001 -70.09 0
LeftS085677 88.2638 107.1275 2.28e-18 2.056e-18 1.215e-18 0.0 -70.38 0
LeftS085681 88.564 107.2986 1.961e-19 2.224e-19 2.051e-19 0.001 -70.57 0
LeftS085683 88.3924 107.2021 1.366e-19 1.594e-19 1.534e-19 -0.0 -71.1 0
LeftS085685 88.3282 107.1142 2.364e-13 1.794e-13 7.153e-14 0.0 -71.55 0
LeftS085686 87.967 107.8157 9.237e-19 1.521e-18 3.153e-18 -0.001 -71.27 0
LeftS085689 88.0008 107.2996 2.1090000000000003e-20 2.871e-20 3.9630000000000006e-20 -0.0 -71.05 0
LeftS085690 87.9822 107.3552 1.474e-19 1.638e-19 1.429e-19 0.0 -70.02 0
LeftS085693 88.4647 107.4478 1.004e-19 1.114e-19 1.037e-19 0.0 -71.42 0
LeftS085694 88.1812 107.4045 5.673000000000001e-20 7.073e-20 8.079e-20 0.0 -70.55 0
LeftS085699 88.149 107.2946 1.857e-18 1.759e-18 1.168e-18 0.0 -71.02 0
LeftS085700 87.7515 107.4325 1.16e-18 1.169e-18 8.569e-19 0.0 -70.9 0
LeftS085707 88.3703 107.0763 5.422e-20 6.952000000000001e-20 8.184e-20 -0.0 -69.72 0
LeftS085711 88.2057 107.2021 1.587e-19 1.785e-19 1.698e-19 0.0 -71.15 0
LeftS085714 88.1246 107.2637 2.673e-19 2.92e-19 2.506e-19 -0.0 -70.66 0
LeftS085717 88.4136 107.5683 1.433e-19 1.567e-19 1.365e-19 0.0 -70.56 0
LeftS085723 88.1103 107.0084 1.799e-18 1.732e-18 1.163e-18 -0.0 -70.18 0
LeftS085725 88.2459 107.4083 1.229e-19 1.452e-19 1.551e-19 -0.001 -70.61 0
LeftS085726 88.1211 107.5072 1.211e-19 1.421e-19 1.4e-19 0.0 -70.69 0
