Name X Y BlueF GreenF RedF Parallax RadialVelocity Variable?
RightS057100 -14.13 22.2179 1.673e-16 1.249e-16 4.985e-17 0.001 -80.46 0
RightS057101 -14.4476 22.2455 3.366e-18 3.19e-18 2.007e-18 0.001 -79.02 0
RightS057102 -14.1179 22.2129 2.88e-13 2.211e-13 9.406e-14 -0.0 -80.45 1
RightS057103 -14.1226 22.2059 2.203e-16 1.641e-16 6.516e-17 -0.0 -80.49 0
RightS057104 -14.1261 22.2057 6.841e-17 5.378e-17 2.368e-17 0.0 -80.5 1
RightS057105 -14.4681 22.2594 9.995e-17 7.953e-17 3.666e-17 -0.001 -79.1 0
RightS057106 -14.1117 22.1924 7.496e-16 5.17e-16 1.763e-16 -0.001 -80.57 0
RightS057107 -14.4731 22.271 8.125e-16 5.857e-16 2.142e-16 -0.001 -79.01 0
RightS057108 -14.474 22.2695 8.036e-17 6.067e-17 2.583e-17 0.0 -78.93 1
RightS057109 -14.4657 22.2753 4.848e-17 3.868e-17 1.727e-17 -0.0 -78.9 1
RightS057110 -14.1085 22.1787 3.002e-16 2.14e-16 8.018e-17 -0.0 -80.53 0
RightS057111 -14.1166 22.1786 8.065e-17 6.348e-17 2.87e-17 0.001 -80.47 1
RightS057112 -14.1252 22.1808 1.44e-15 9.801e-16 3.319e-16 -0.0 -80.55 0
RightS057113 -14.1132 22.17 4.483e-17 3.71e-17 1.795e-17 -0.001 -80.59 0
RightS057114 -14.112 22.1737 2.22e-16 1.707e-16 7.321e-17 -0.0 -80.55 0
RightS057115 -14.474 22.3015 2.998e-13 2.196e-13 8.411e-14 -0.001 -78.92 0
RightS057116 -14.4757 22.3025 2.02e-17 3.248e-17 6.036e-17 0.001 -79.03 0
RightS057117 -14.0885 22.1467 2.158e-18 2.058e-18 1.349e-18 0.0 -80.58 0
RightS057118 -14.099 22.1461 2.194e-13 2.299e-13 1.792e-13 -0.0 -80.64 1
RightS057119 -14.0958 22.1458 1.245e-15 8.798e-16 3.171e-16 -0.001 -80.57 0
RightS057120 -14.0928 22.1412 6.276e-17 5.071e-17 2.368e-17 0.0 -80.62 0
RightS057121 -14.0991 22.1401 1.021e-16 7.699e-17 3.122e-17 0.0 -80.62 0
RightS057122 -14.4894 22.3343 3.962e-18 7.243e-18 1.796e-17 0.0 -78.88 0
RightS057123 -14.0969 22.134 1.408e-16 1.069e-16 4.559e-17 0.001 -80.6 1
RightS057124 -14.4883 22.3363 1.056e-16 8.466e-17 3.9e-17 0.0 -78.94 0
RightS057125 -14.4884 22.3492 3.875e-17 3.129e-17 1.463e-17 -0.0 -78.98 0
RightS057126 -14.0994 22.1159 5.829e-17 4.588e-17 2.074e-17 -0.001 -80.61 1
RightS057127 -14.0997 22.1162 1.134e-16 8.856e-17 3.756e-17 -0.001 -80.64 1
RightS057128 -14.1032 22.1043 2.58e-13 2.101e-13 1.008e-13 -0.0 -80.57 1
RightS057130 -14.1007 22.1027 1.77e-17 1.472e-17 7.436e-18 -0.001 -80.62 0
RightS057131 -14.1069 22.0999 1.501e-18 1.517e-18 1.121e-18 -0.001 -80.62 0
RightS057132 -14.1066 22.0955 3.522e-17 2.792e-17 1.265e-17 -0.001 -80.66 0
