Name Equat Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
RightS098020 231.6569 87.6602 1.779e-16 1.58e-16 8.738e-17 0.001 3.27 0
RightS098021 231.4864 87.7231 1.558e-16 2.787e-16 6.783e-16 0.001 3.25 0
RightS098023 229.4321 88.4831 4.327e-15 3.147e-15 1.216e-15 0.001 5.95 0
RightS098024 229.2718 88.5673 8.317e-20 1.408e-19 3.105e-19 0.001 6.01 0
RightS098026 231.5611 87.6877 9.533e-18 1.033e-17 8.981e-18 0.001 3.24 0
RightS098027 229.3052 88.5344 3.319e-18 4.114e-18 4.612e-18 0.0 6.0 0
RightS098028 229.5031 88.4633 1.503e-18 1.941e-18 2.395e-18 0.001 6.01 0
RightS098029 229.4911 88.4528 8.293e-16 2.349e-15 1.507e-14 0.001 6.0 0
RightS098030 229.2986 88.5027 6.233e-15 4.661e-15 1.895e-15 -0.001 5.99 0
RightS098031 229.225 88.5654 2.716e-17 2.876e-17 2.327e-17 0.001 6.01 0
RightS098033 231.5986 87.7204 1.217e-18 1.619e-18 2.022e-18 0.0 3.24 0
RightS098034 229.3686 88.4573 1.565e-16 1.408e-16 8.115e-17 0.001 5.99 0
RightS098035 229.3019 88.4634 9.28e-17 8.788e-17 5.559e-17 -0.0 6.01 0
RightS098037 229.4398 88.4471 5.769e-18 7.241e-18 8.028e-18 0.001 5.97 0
RightS098038 229.3105 88.4677 1.548e-18 2.143e-18 2.953e-18 0.0 6.0 0
RightS098040 231.7513 87.732 2.963e-12 2.012e-12 6.815e-13 0.001 3.26 0
RightS098041 231.7401 87.742 1.712e-16 2.692e-16 5.064e-16 0.001 3.26 0
RightS098042 231.7269 87.753 6.388e-17 5.951e-17 3.743e-17 0.001 3.28 0
RightS098043 229.5391 88.4048 2.153e-18 2.692e-18 3.105e-18 0.001 5.89 0
RightS098044 231.7732 87.7069 1.38e-15 1.019e-15 4.045e-16 0.001 3.28 0
RightS098046 231.5824 87.8358 8.249e-16 6.594e-16 3.02e-16 0.001 3.35 0
RightS098047 231.6274 87.795 2.962e-16 2.534e-16 1.342e-16 0.0 3.36 0
RightS098049 231.6025 87.8169 2.275e-14 1.568e-14 5.413e-15 0.0 3.42 0
RightS098050 229.3537 88.3882 7.852e-17 7.201e-17 4.559e-17 0.0 5.77 0
RightS098051 231.6779 87.7818 1.197e-20 2.3400000000000003e-20 6.712000000000001e-20 -0.0 3.49 0
RightS098052 231.591 87.8023 7.434e-15 5.36e-15 2.008e-15 0.001 3.49 0
RightS098054 231.6797 87.7906 5.735e-19 8.39e-19 1.33e-18 -0.0 3.44 0
RightS098055 229.4973 88.3088 1.811e-16 2.647e-16 4.23e-16 0.001 5.65 0
